N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
43,N/A,01117030217,Shelby County,Alabama,2020,56,56,56,62,60,64,50,1.5,-0.7,69,25.2,30.1,89,4.1,16.6,63,72.8,75.8,74,84.9,91,30,55.8,47.9,48,60,36,74,7.4,28.4,48,N/A,N/A,58,8.1,5.6,6,3.4,1.2,67,61,76,N/A,N/A,N/A,58,49,68,43,12.2,2.8,55,N/A,N/A,70,87.5,92.3,12,41.6,49.9,98,25.4,67.6,94,94.2,98.7
44,N/A,01117030217,Shelby County,Alabama,2021,54,60,47,74,60,89,56,0,-1.1,65,25.7,26,89,4.1,16.6,N/A,73.3,N/A,N/A,89.1,N/A,N/A,55.6,N/A,52,70,33,58,5.3,9.3,77,N/A,N/A,74,7.1,17.1,13,5,2.1,53,59,63,N/A,N/A,N/A,34,50,19,40,13.8,2.2,61,N/A,N/A,N/A,88.8,N/A,19,41.3,47.5,N/A,27.5,N/A,N/A,95,N/A
45,N/A,01117030217,Shelby County,Alabama,2022,46,43,50,74,60,89,55,-0.3,-1.7,65,31.6,30.9,89,4.1,16.6,N/A,72.9,N/A,N/A,90.6,N/A,N/A,56.3,N/A,36,35,38,42,-15,-18.1,30,N/A,N/A,34,17.9,-11.1,19,5.1,2.6,56,60,66,N/A,N/A,N/A,28,34,22,48,14.5,6.6,21,N/A,N/A,N/A,88.8,N/A,22,41.3,46.8,N/A,27.4,N/A,N/A,94.9,N/A
46,N/A,01117030217,Shelby County,Alabama,2023,57,64,50,76,63,89,N/A,-0.5,N/A,63,48.8,45.5,89,4.1,16.6,N/A,72.2,N/A,N/A,91.7,N/A,N/A,56.7,N/A,51,64,38,44,28.8,24.7,71,N/A,N/A,77,-8.5,3.6,21,3.9,2.1,56,60,66,N/A,N/A,N/A,43,64,22,47,16.7,7.7,81,N/A,N/A,N/A,88.8,N/A,22,41.5,46.9,N/A,27.8,N/A,N/A,95,N/A
47,N/A,01117030217,Shelby County,Alabama,2024,56,61,50,76,63,89,N/A,-0.5,N/A,63,48.8,45.5,89,4.1,16.6,N/A,72.2,N/A,N/A,91.7,N/A,N/A,56.7,N/A,48,57,38,72,-5.8,6.2,21,N/A,N/A,77,-8.5,3.6,21,3.6,2,56,60,66,N/A,N/A,N/A,42,62,22,47,16.7,7.7,78,N/A,N/A,N/A,88.8,N/A,22,41.5,46.9,N/A,27.8,N/A,N/A,95,N/A
48,N/A,01073010705,Jefferson County,Alabama,2017,66,59,73,74,78,70,78,2.1,15.7,77,-0.4,19,12,4.1,0.8,83,71.2,79.2,84,82.9,92.4,100,57.6,91.2,58,41,74,74,5.9,14.2,26,N/A,N/A,24,5.7,-22.7,51,4,4.1,97,59,98,N/A,N/A,N/A,66,59,74,85,3.3,17.9,33,N/A,N/A,50,86.3,86.4,67,41.3,38.8,91,25.5,49.9,87,91.2,96.8
49,N/A,01073010705,Jefferson County,Alabama,2018,74,75,73,74,77,71,74,2.1,11.7,80,5.4,38.2,12,4.1,0.8,89,72,81.9,84,82.9,92.4,99,57,89.5,74,75,74,74,5.9,14.2,80,N/A,N/A,71,1.6,15.3,51,4,4.1,98,60,99,N/A,N/A,N/A,74,74,74,88,5.7,25.2,60,N/A,N/A,54,86.6,87.9,61,41.5,39.9,91,25.5,49,88,92.3,97.4
50,N/A,01073010705,Jefferson County,Alabama,2019,74,73,74,73,74,72,68,1.8,7.5,80,16.5,55.1,12,4.1,0.8,92,72.5,83.3,85,83.9,93,99,56.5,89.6,75,76,74,63,13.7,14.7,86,N/A,N/A,79,8.6,35.7,51,4,4.1,98,60,99,N/A,N/A,N/A,72,68,75,89,9.2,33,47,N/A,N/A,62,87,90.3,54,41.6,41,93,25.3,50.9,90,93.3,97.9
51,N/A,01073010705,Jefferson County,Alabama,2020,64,59,68,66,59,73,39,1.5,-0.9,79,25.2,66.8,12,4.1,0.8,95,72.8,85.1,85,84.9,93.5,99,55.8,89.3,51,48,54,38,7.4,-4.1,67,N/A,N/A,38,8.1,-1.5,10,3.4,1.4,98,61,99,N/A,N/A,N/A,74,71,76,89,12.2,37,53,N/A,N/A,73,87.5,93,48,41.6,42,93,25.4,52.1,91,94.2,98.4
52,N/A,01073010705,Jefferson County,Alabama,2021,70,65,74,65,56,74,34,0,-4.9,78,25.7,70.1,12,4.1,0.8,98,73.3,90.1,86,89.1,96.1,99,55.6,89.3,68,67,70,90,5.3,32.4,47,N/A,N/A,63,7.1,16,41,5,4.3,99,59,99,N/A,N/A,N/A,75,71,79,86,13.8,33.3,56,N/A,N/A,87,88.8,96.2,45,41.3,42.1,92,27.5,57.3,93,95,99.1
53,N/A,01073010705,Jefferson County,Alabama,2022,63,52,74,65,54,76,36,-0.3,-4.8,72,31.6,59.2,12,4.1,0.8,96,72.9,87.2,99,90.6,99.5,99,56.3,89.6,58,51,64,88,-15,24.5,35,N/A,N/A,29,17.9,-4.6,30,5.1,3.4,99,60,99,N/A,N/A,N/A,66,51,82,75,14.5,23.8,27,N/A,N/A,89,88.8,96.6,50,41.3,41.4,94,27.4,63.4,95,94.9,99.3
54,N/A,01073010705,Jefferson County,Alabama,2023,68,59,77,68,59,76,51,-0.5,0.3,67,48.8,68.1,12,4.1,0.8,97,72.2,87.4,97,91.7,99.1,100,56.7,91.5,64,61,66,49,28.8,18.4,84,N/A,N/A,50,-8.5,-11,34,3.9,2.9,99,60,99,N/A,N/A,N/A,74,58,89,50,16.7,13.2,65,N/A,N/A,88,88.8,96.3,78,41.5,37,92,27.8,60,97,95,99.6
55,N/A,01073010705,Jefferson County,Alabama,2024,67,62,72,68,59,76,51,-0.5,0.3,67,48.8,68.1,12,4.1,0.8,97,72.2,87.4,97,91.7,99.1,100,56.7,91.5,62,71,52,93,-5.8,70.4,70,N/A,N/A,50,-8.5,-11,5,3.6,1.1,99,60,99,N/A,N/A,N/A,72,56,89,50,16.7,13.2,62,N/A,N/A,88,88.8,96.3,78,41.5,37,92,27.8,60,97,95,99.6
56,N/A,01073004701,Jefferson County,Alabama,2017,64,63,65,78,76,79,71,2.1,10.5,82,-0.4,116.9,70,4.1,7.8,95,71.2,84.4,50,82.9,82.8,100,57.6,94.4,53,34,72,39,5.9,-5.1,26,N/A,N/A,36,5.7,-8.2,49,4,3.9,95,59,97,N/A,N/A,N/A,62,80,43,93,3.3,23.4,68,N/A,N/A,26,86.3,75.7,4,41.3,54.2,100,25.5,100,43,91.2,89.9
57,N/A,01073004701,Jefferson County,Alabama,2018,59,53,65,77,76,78,69,2.1,8.9,82,5.4,151,70,4.1,7.8,91,72,82.8,50,82.9,82.8,100,57,94.8,56,38,73,39,5.9,-5.1,39,N/A,N/A,37,1.6,-9,49,4,3.9,97,60,98,N/A,N/A,N/A,44,45,43,78,5.7,11.9,12,N/A,N/A,26,86.6,75.8,4,41.5,54.6,99,25.5,81,44,92.3,91.4
58,N/A,01073004701,Jefferson County,Alabama,2019,58,52,65,66,56,77,38,1.8,-0.4,75,16.5,60.2,70,4.1,7.8,90,72.5,82.7,48,83.9,83.2,100,56.5,94.1,64,54,73,69,13.7,17.8,30,N/A,N/A,64,8.6,16,49,4,3.9,97,60,98,N/A,N/A,N/A,46,46,46,62,9.2,9.1,30,N/A,N/A,29,87,78.2,4,41.6,54.5,97,25.3,59.8,53,93.3,93.7
59,N/A,01073004701,Jefferson County,Alabama,2020,53,39,67,60,46,74,32,1.5,-2.5,61,25.2,40.5,70,4.1,7.8,85,72.8,81.3,43,84.9,83,100,55.8,93.3,56,31,80,35,7.4,-5.9,27,N/A,N/A,31,8.1,-8.5,62,3.4,4.2,97,61,98,N/A,N/A,N/A,44,40,48,40,12.2,2.9,41,N/A,N/A,31,87.5,80.3,5,41.6,53.8,94,25.4,53.4,60,94.2,95.3
60,N/A,01073004701,Jefferson County,Alabama,2021,55,43,67,50,32,68,31,0,-5.7,34,25.7,4.7,70,4.1,7.8,53,73.3,74.1,49,89.1,88.8,100,55.6,94.5,73,64,82,45,5.3,-0.7,62,N/A,N/A,84,7.1,72.1,69,5,7,96,59,97,N/A,N/A,N/A,42,33,52,33,13.8,-2.2,33,N/A,N/A,37,88.8,84.8,13,41.3,49.8,86,27.5,49.7,72,95,97.2
61,N/A,01073004701,Jefferson County,Alabama,2022,47,30,64,48,28,69,30,-0.3,-7.5,27,31.6,-5.5,70,4.1,7.8,56,72.9,74.3,51,90.6,90.8,100,56.3,93.2,57,36,78,61,-15,-14.8,25,N/A,N/A,21,17.9,-32.4,64,5.1,6.6,93,60,95,N/A,N/A,N/A,36,27,45,33,14.5,-3,21,N/A,N/A,33,88.8,83.5,11,41.3,50.7,86,27.4,49.7,51,94.9,95.1
62,N/A,01073004701,Jefferson County,Alabama,2023,52,42,61,48,24,72,27,-0.5,-11.4,21,48.8,-21.3,70,4.1,7.8,42,72.2,70.1,76,91.7,95.8,99,56.7,89.8,62,51,72,39,28.8,4.1,74,N/A,N/A,40,-8.5,-20,51,3.9,4,93,60,95,N/A,N/A,N/A,45,50,40,34,16.7,-0.2,65,N/A,N/A,32,88.8,83.1,27,41.5,45.8,N/A,27.8,N/A,60,95,96.1
63,N/A,01073004701,Jefferson County,Alabama,2024,49,37,61,48,24,72,27,-0.5,-11.4,21,48.8,-21.3,70,4.1,7.8,42,72.2,70.1,76,91.7,95.8,99,56.7,89.8,56,42,70,59,-5.8,-6.3,28,N/A,N/A,40,-8.5,-20,46,3.6,3.4,93,60,95,N/A,N/A,N/A,42,45,40,34,16.7,-0.2,56,N/A,N/A,32,88.8,83.1,27,41.5,45.8,N/A,27.8,N/A,60,95,96.1
64,N/A,01073004800,Jefferson County,Alabama,2017,49,34,64,51,26,76,18,2.1,-2.9,34,-0.4,-16.5,64,4.1,6.3,91,71.2,82.1,53,82.9,84,97,57.6,83.1,48,27,70,8,5.9,-22.6,36,N/A,N/A,37,5.7,-1.7,N/A,N/A,N/A,70,59,78,N/A,N/A,N/A,47,48,46,33,3.3,-16.8,64,N/A,N/A,52,86.3,86.9,1,41.3,58.8,75,25.5,36.4,58,91.2,92.5
65,N/A,01073004800,Jefferson County,Alabama,2018,49,33,65,53,30,76,18,2.1,-2.8,42,5.4,-5.4,64,4.1,6.3,91,72,82.4,53,82.9,84,97,57,82.1,50,30,71,8,5.9,-22.6,19,N/A,N/A,64,1.6,13.6,N/A,N/A,N/A,71,60,79,N/A,N/A,N/A,42,38,47,33,5.7,-13.2,43,N/A,N/A,51,86.6,86.8,2,41.5,57,85,25.5,43.2,51,92.3,92.5
66,N/A,01073004800,Jefferson County,Alabama,2019,52,41,64,52,30,75,28,1.8,-0.2,31,16.5,-10.3,64,4.1,6.3,91,72.5,82.8,47,83.9,83.1,98,56.5,83.3,54,36,73,64,13.7,33.3,19,N/A,N/A,26,8.6,-7.5,N/A,N/A,N/A,73,60,81,N/A,N/A,N/A,50,56,44,35,9.2,-5.7,78,N/A,N/A,50,87,86.9,3,41.6,56.1,71,25.3,34.2,53,93.3,93.7
67,N/A,01073004800,Jefferson County,Alabama,2020,54,48,61,58,42,75,36,1.5,1.4,48,25.2,18.3,64,4.1,6.3,88,72.8,82.3,48,84.9,84.3,99,55.8,85.7,54,32,77,49,7.4,12.5,21,N/A,N/A,27,8.1,-6.5,N/A,N/A,N/A,77,61,84,N/A,N/A,N/A,50,70,31,68,12.2,13.6,71,N/A,N/A,43,87.5,85.4,2,41.6,57.6,33,25.4,19.1,45,94.2,93.6
68,N/A,01073004800,Jefferson County,Alabama,2021,64,66,63,70,63,76,49,0,3.9,77,25.7,74,64,4.1,6.3,90,73.3,84.3,52,89.1,89.7,99,55.6,88.6,68,60,77,47,5.3,8.3,64,N/A,N/A,68,7.1,29.3,N/A,N/A,N/A,77,59,83,N/A,N/A,N/A,56,75,37,91,13.8,29.4,59,N/A,N/A,40,88.8,85.7,3,41.3,56.8,N/A,27.5,N/A,67,95,96.7
69,N/A,01073004800,Jefferson County,Alabama,2022,59,58,60,69,60,78,43,-0.3,1.6,77,31.6,83.7,64,4.1,6.3,89,72.9,83.8,59,90.6,92.2,100,56.3,91.3,58,45,70,53,-15,-7.7,61,N/A,N/A,20,17.9,-8,N/A,N/A,N/A,70,60,77,N/A,N/A,N/A,50,69,31,97,14.5,50.7,41,N/A,N/A,39,88.8,85.8,2,41.3,59.1,N/A,27.4,N/A,52,94.9,95.1
70,N/A,01073004800,Jefferson County,Alabama,2023,59,59,59,65,52,78,31,-0.5,-2.5,74,48.8,92.5,64,4.1,6.3,81,72.2,80.5,68,91.7,94.5,100,56.7,93,57,44,70,38,28.8,27.8,58,N/A,N/A,35,-8.5,-18.6,N/A,N/A,N/A,70,60,77,N/A,N/A,N/A,56,82,29,97,16.7,58.4,66,N/A,N/A,37,88.8,85,1,41.5,59.4,N/A,27.8,N/A,49,95,94.9
71,N/A,01073004800,Jefferson County,Alabama,2024,56,53,59,65,52,78,31,-0.5,-2.5,74,48.8,92.5,64,4.1,6.3,81,72.2,80.5,68,91.7,94.5,100,56.7,93,49,28,70,12,-5.8,-17.4,36,N/A,N/A,35,-8.5,-18.6,N/A,N/A,N/A,70,60,77,N/A,N/A,N/A,54,80,29,97,16.7,58.4,62,N/A,N/A,37,88.8,85,1,41.5,59.4,N/A,27.8,N/A,49,95,94.9
72,N/A,01073012402,Jefferson County,Alabama,2017,34,31,38,30,24,37,13,2.1,-6.8,36,-0.4,-3.2,6,4.1,0.3,67,71.2,75.2,14,82.9,65.5,60,57.6,61.6,34,40,29,57,5.9,7.4,52,N/A,N/A,10,5.7,-22.9,25,4,2.6,33,59,41,N/A,N/A,N/A,40,30,49,38,3.3,1.8,21,N/A,N/A,30,86.3,77.8,51,41.3,41.2,92,25.5,50.9,22,91.2,85.3
73,N/A,01073012402,Jefferson County,Alabama,2018,40,44,37,33,30,36,8,2.1,-13.5,51,5.4,16.6,6,4.1,0.3,65,72,75.3,14,82.9,65.5,57,57,59.9,42,59,26,57,5.9,7.4,64,N/A,N/A,56,1.6,14.8,25,4,2.6,28,60,36,N/A,N/A,N/A,46,44,48,44,5.7,6.1,43,N/A,N/A,28,86.6,77.2,40,41.5,43,95,25.5,56.9,30,92.3,88.8
74,N/A,01073012402,Jefferson County,Alabama,2019,38,38,38,26,16,37,8,1.8,-14,25,16.5,1.3,6,4.1,0.3,72,72.5,77.4,13,83.9,66.1,57,56.5,59.4,41,56,26,39,13.7,6.8,66,N/A,N/A,64,8.6,35.5,25,4,2.6,26,60,34,N/A,N/A,N/A,46,42,50,46,9.2,10.2,38,N/A,N/A,29,87,78.4,39,41.6,43.3,93,25.3,51.1,39,93.3,91.7
75,N/A,01073012402,Jefferson County,Alabama,2020,36,33,40,30,18,43,14,1.5,-6,22,25.2,4.8,6,4.1,0.3,79,72.8,79.6,16,84.9,70.4,70,55.8,64,36,45,28,52,7.4,6.4,75,N/A,N/A,9,8.1,-19,30,3.4,2.4,26,61,34,N/A,N/A,N/A,42,36,49,38,12.2,10.4,34,N/A,N/A,30,87.5,79.8,46,41.6,42.3,77,25.4,37.3,42,94.2,93.2
76,N/A,01073012402,Jefferson County,Alabama,2021,38,37,38,38,34,42,44,0,1.3,24,25.7,3.1,6,4.1,0.3,65,73.3,77.1,16,89.1,77.8,81,55.6,69.1,40,42,37,25,5.3,-12,38,N/A,N/A,62,7.1,35.3,39,5,4.1,35,59,44,N/A,N/A,N/A,35,36,34,33,13.8,9.7,39,N/A,N/A,9,88.8,66.2,55,41.3,40.5,35,27.5,21.3,37,95,93.3
77,N/A,01073012402,Jefferson County,Alabama,2022,36,40,32,35,42,28,63,-0.3,9.5,20,31.6,0,6,4.1,0.3,25,72.9,65.6,19,90.6,81.9,63,56.3,61.2,52,56,49,75,-15,1.4,30,N/A,N/A,63,17.9,56.5,38,5.1,4.1,60,60,69,N/A,N/A,N/A,21,22,20,25,14.5,6.6,20,N/A,N/A,16,88.8,73.3,35,41.3,43.8,12,27.4,11.8,15,94.9,88.4
78,N/A,01073012402,Jefferson County,Alabama,2023,36,40,31,31,36,26,59,-0.5,7.6,13,48.8,-12.3,6,4.1,0.3,19,72.2,62.4,15,91.7,81.9,64,56.7,62.1,48,46,50,47,28.8,23,76,N/A,N/A,16,-8.5,-36.1,41,3.9,3.3,60,60,69,N/A,N/A,N/A,28,39,16,19,16.7,3.6,59,N/A,N/A,8,88.8,65.8,31,41.5,44.9,2,27.8,5.8,22,95,90.5
79,N/A,01073012402,Jefferson County,Alabama,2024,34,36,31,31,36,26,59,-0.5,7.6,13,48.8,-12.3,6,4.1,0.3,19,72.2,62.4,15,91.7,81.9,64,56.7,62.1,50,48,52,73,-5.8,2.2,55,N/A,N/A,16,-8.5,-36.1,44,3.6,3.2,60,60,69,N/A,N/A,N/A,20,24,16,19,16.7,3.6,30,N/A,N/A,8,88.8,65.8,31,41.5,44.9,2,27.8,5.8,22,95,90.5
80,N/A,01073005909,Jefferson County,Alabama,2017,30,24,37,32,28,35,24,2.1,-2.1,33,-0.4,-7.2,4,4.1,0.1,35,71.2,67.3,34,82.9,77.2,66,57.6,63.9,26,24,29,60,5.9,33.3,3,N/A,N/A,10,5.7,-15.4,N/A,N/A,N/A,29,59,36,N/A,N/A,N/A,33,20,46,20,3.3,-8.2,19,N/A,N/A,44,86.3,84.2,73,41.3,37.9,31,25.5,18.6,38,91.2,88.9
81,N/A,01073005909,Jefferson County,Alabama,2018,38,41,35,34,34,34,46,2.1,3.6,22,5.4,-13.3,4,4.1,0.1,29,72,66.5,34,82.9,77.2,68,57,64.1,43,62,24,60,5.9,33.3,66,N/A,N/A,60,1.6,27.3,N/A,N/A,N/A,24,60,30,N/A,N/A,N/A,36,26,46,13,5.7,-17.5,40,N/A,N/A,33,86.6,80.1,85,41.5,36,31,25.5,18.4,36,92.3,90
82,N/A,01073005909,Jefferson County,Alabama,2019,32,32,33,32,31,34,45,1.8,3.2,17,16.5,-12.1,4,4.1,0.1,33,72.5,68.2,29,83.9,76.5,68,56.5,63.8,32,45,20,66,13.7,75,65,N/A,N/A,3,8.6,-35.7,N/A,N/A,N/A,20,60,26,N/A,N/A,N/A,32,20,45,13,9.2,-19.6,26,N/A,N/A,27,87,77,89,41.6,35,27,25.3,16.9,38,93.3,91.6
83,N/A,01073005909,Jefferson County,Alabama,2020,38,29,47,36,36,36,45,1.5,2.8,27,25.2,7.9,4,4.1,0.1,41,72.8,70.7,27,84.9,76.9,74,55.8,65.8,51,42,60,1,7.4,-28.6,61,N/A,N/A,65,8.1,55.6,100,3.4,20,20,61,26,N/A,N/A,N/A,26,8,44,13,12.2,-11.2,2,N/A,N/A,22,87.5,75.1,90,41.6,34.8,27,25.4,16.8,35,94.2,92.2
84,N/A,01073005909,Jefferson County,Alabama,2021,42,36,49,29,21,37,19,0,-7.9,23,25.7,-1.8,4,4.1,0.1,47,73.3,72.6,28,89.1,83.3,68,55.6,62.9,57,58,56,57,5.3,20,66,N/A,N/A,50,7.1,21.4,97,5,16.7,15,59,20,N/A,N/A,N/A,41,28,54,17,13.8,-1,38,N/A,N/A,19,88.8,75.4,81,41.3,36,78,27.5,42.6,39,95,93.5
85,N/A,01073005909,Jefferson County,Alabama,2022,36,26,45,28,14,41,16,-0.3,-14.3,13,31.6,-28.9,4,4.1,0.1,46,72.9,71.9,39,90.6,88.3,76,56.3,67.5,48,42,54,65,-15,100,1,N/A,N/A,61,17.9,64.7,75,5.1,8.3,33,60,41,N/A,N/A,N/A,31,23,39,28,14.5,6.6,18,N/A,N/A,11,88.8,68.5,56,41.3,40.3,69,27.4,36.8,20,94.9,89.8
86,N/A,01073005909,Jefferson County,Alabama,2023,40,34,46,28,16,40,15,-0.5,-20,17,48.8,-1.3,4,4.1,0.1,56,72.2,73.7,35,91.7,88.6,63,56.7,61.6,43,38,48,59,28.8,66.7,49,N/A,N/A,7,-8.5,-50,64,3.9,5,33,60,41,N/A,N/A,N/A,49,48,50,36,16.7,11.7,59,N/A,N/A,24,88.8,79.6,77,41.5,37.2,78,27.8,43.3,21,95,90.2
87,N/A,01073005909,Jefferson County,Alabama,2024,30,18,41,28,16,40,15,-0.5,-20,17,48.8,-1.3,4,4.1,0.1,56,72.2,73.7,35,91.7,88.6,63,56.7,61.6,18,3,33,1,-5.8,-30,2,N/A,N/A,7,-8.5,-50,N/A,N/A,N/A,33,60,41,N/A,N/A,N/A,43,36,50,36,16.7,11.7,35,N/A,N/A,24,88.8,79.6,77,41.5,37.2,78,27.8,43.3,21,95,90.2
88,N/A,01073004000,Jefferson County,Alabama,2017,40,46,33,46,38,55,11,2.1,-18.8,66,-0.4,48.3,36,4.1,2.6,98,71.2,87.4,2,82.9,43.5,83,57.6,71.7,39,44,34,46,5.9,1.2,68,N/A,N/A,17,5.7,-12.5,66,4,5.2,3,59,3,N/A,N/A,N/A,34,56,11,69,3.3,32.2,42,N/A,N/A,12,86.3,63.6,15,41.3,48.2,8,25.5,8.2,10,91.2,81.2
89,N/A,01073004000,Jefferson County,Alabama,2018,44,54,33,45,36,54,11,2.1,-18.3,62,5.4,45.5,36,4.1,2.6,97,72,86.4,2,82.9,43.5,79,57,69.2,47,60,34,46,5.9,1.2,69,N/A,N/A,66,1.6,32.1,66,4,5.2,3,60,3,N/A,N/A,N/A,38,67,10,68,5.7,29.5,66,N/A,N/A,10,86.6,61.5,12,41.5,49.7,10,25.5,9,6,92.3,80.8
90,N/A,01073004000,Jefferson County,Alabama,2019,26,19,32,30,8,53,11,1.8,-19.6,6,16.5,-28.8,36,4.1,2.6,96,72.5,85.7,2,83.9,45,78,56.5,68.3,24,15,34,25,13.7,-7.2,3,N/A,N/A,17,8.6,-8.1,66,4,5.2,3,60,3,N/A,N/A,N/A,21,33,9,64,9.2,24.1,2,N/A,N/A,7,87,57.6,10,41.6,50.7,14,25.3,11.5,6,93.3,82.3
91,N/A,01073004000,Jefferson County,Alabama,2020,32,34,31,34,13,54,11,1.5,-18.4,15,25.2,-0.3,36,4.1,2.6,95,72.8,85.3,1,84.9,45.7,85,55.8,71.3,34,37,30,37,7.4,-1.3,67,N/A,N/A,7,8.1,-29.4,58,3.4,3.9,2,61,2,N/A,N/A,N/A,30,52,8,41,12.2,13.9,63,N/A,N/A,5,87.5,55.7,9,41.6,51.1,11,25.4,9.6,7,94.2,84.2
92,N/A,01073004000,Jefferson County,Alabama,2021,28,26,30,35,13,57,13,0,-18.5,13,25.7,-13.6,36,4.1,2.6,92,73.3,85,1,89.1,52.2,98,55.6,84.5,35,45,25,65,5.3,9.2,9,N/A,N/A,62,7.1,33.3,48,5,4.8,2,59,2,N/A,N/A,N/A,14,20,9,28,13.8,10.4,11,N/A,N/A,6,88.8,61,9,41.3,51.7,N/A,27.5,N/A,12,95,87.2
93,N/A,01073004000,Jefferson County,Alabama,2022,27,23,31,36,14,59,20,-0.3,-13.6,7,31.6,-28.7,36,4.1,2.6,99,72.9,90.8,1,90.6,53.7,99,56.3,87.4,30,34,27,64,-15,-10.8,6,N/A,N/A,33,17.9,12.5,53,5.1,5.4,1,60,1,N/A,N/A,N/A,14,22,6,15,14.5,4.2,30,N/A,N/A,3,88.8,54.3,8,41.3,52.3,N/A,27.4,N/A,8,94.9,84.6
94,N/A,01073004000,Jefferson County,Alabama,2023,30,31,29,38,18,58,28,-0.5,-7.1,7,48.8,-19.7,36,4.1,2.6,98,72.2,88.4,1,91.7,59,99,56.7,90.4,32,41,23,40,28.8,13.5,63,N/A,N/A,19,-8.5,-27.8,45,3.9,3.6,1,60,1,N/A,N/A,N/A,20,34,6,12,16.7,3.2,56,N/A,N/A,2,88.8,46.1,6,41.5,53.7,N/A,27.8,N/A,11,95,86.6
95,N/A,01073004000,Jefferson County,Alabama,2024,26,23,30,38,18,58,28,-0.5,-7.1,7,48.8,-19.7,36,4.1,2.6,98,72.2,88.4,1,91.7,59,99,56.7,90.4,28,30,26,66,-5.8,-2.4,5,N/A,N/A,19,-8.5,-27.8,50,3.6,3.7,1,60,1,N/A,N/A,N/A,13,20,6,12,16.7,3.2,29,N/A,N/A,2,88.8,46.1,6,41.5,53.7,N/A,27.8,N/A,11,95,86.6
96,N/A,01073005903,Jefferson County,Alabama,2017,44,42,47,42,30,53,35,2.1,-3.2,24,-0.4,-18.6,46,4.1,3.6,61,71.2,73.8,26,82.9,73.5,78,57.6,69.4,38,35,40,31,5.9,-12.9,39,N/A,N/A,35,5.7,-6.4,23,4,2.4,57,59,66,N/A,N/A,N/A,54,60,47,49,3.3,4.5,70,N/A,N/A,30,86.3,77.8,45,41.3,42.2,47,25.5,24.4,66,91.2,93.6
97,N/A,01073005903,Jefferson County,Alabama,2018,44,41,46,50,48,53,58,2.1,3,38,5.4,-1.6,46,4.1,3.6,72,72,77.1,26,82.9,73.5,69,57,64.9,42,48,36,31,5.9,-12.9,38,N/A,N/A,76,1.6,27.4,23,4,2.4,49,60,59,N/A,N/A,N/A,38,28,48,21,5.7,-4.7,36,N/A,N/A,28,86.6,77.1,52,41.5,41.2,52,25.5,26.1,58,92.3,93.4
98,N/A,01073005903,Jefferson County,Alabama,2019,40,38,43,54,54,53,83,1.8,15.2,25,16.5,-6,46,4.1,3.6,77,72.5,78.8,29,83.9,76.3,59,56.5,60,36,41,32,45,13.7,7,53,N/A,N/A,25,8.6,-14,23,4,2.4,42,60,52,N/A,N/A,N/A,32,18,45,13,9.2,-13.1,23,N/A,N/A,24,87,75.5,63,41.6,39.7,52,25.3,26.1,40,93.3,91.9
99,N/A,01073005903,Jefferson County,Alabama,2020,44,47,42,54,54,53,86,1.5,21.9,21,25.2,-6.5,46,4.1,3.6,79,72.8,79.5,31,84.9,78.4,56,55.8,58.2,41,51,31,63,7.4,8.9,61,N/A,N/A,29,8.1,-7.5,26,3.4,2.2,36,61,46,N/A,N/A,N/A,40,36,43,13,12.2,-15.6,60,N/A,N/A,24,87.5,76.3,77,41.6,37.6,44,25.4,23.4,26,94.2,90.7
