N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
1633,N/A,26163521300,Wayne County,Michigan,2018,31,25,37,20,4,35,2,2.1,-12.3,5,5.4,-37.4,13,4.1,0.9,20,72,63.6,9,82.9,59.4,97,57,81.9,34,32,35,4,5.9,-18.2,N/A,N/A,N/A,59,1.6,21.1,96,4,11.8,2,60,2,8,20.1,10,40,39,42,39,5.7,7,N/A,N/A,N/A,21,86.6,72.6,72,41.5,38.2,22,25.5,15.2,52,92.3,92.5
1634,N/A,26163521300,Wayne County,Michigan,2019,35,30,40,26,14,38,23,1.8,-0.7,4,16.5,-38.5,13,4.1,0.9,24,72.5,65.5,16,83.9,68.5,97,56.5,82.2,36,36,35,67,13.7,88.9,N/A,N/A,N/A,4,8.6,-39.1,96,4,11.8,1,60,1,8,20.1,10,44,40,48,40,9.2,10.9,N/A,N/A,N/A,28,87,78,75,41.6,37.8,22,25.3,15.2,67,93.3,95.4
1635,N/A,26163521300,Wayne County,Michigan,2020,40,41,38,34,30,39,57,1.5,9.1,3,25.2,-41.5,13,4.1,0.9,27,72.8,66.7,18,84.9,72.1,98,55.8,83.1,42,48,36,31,7.4,5.9,N/A,N/A,N/A,66,8.1,50,97,3.4,11.1,1,61,1,9,20.6,10.6,42,45,38,45,12.2,16.3,N/A,N/A,N/A,23,87.5,75.7,60,41.6,40.1,9,25.4,8,59,94.2,95.2
1636,N/A,26163521300,Wayne County,Michigan,2021,42,50,35,54,67,40,66,0,38.8,68,25.7,296.3,13,4.1,0.9,61,73.3,76,3,89.1,61.6,85,55.6,71.5,28,22,34,21,5.3,0,N/A,N/A,N/A,22,7.1,-4.8,88,5,11.1,2,59,2,11,20.6,11.3,46,62,30,62,13.8,30.3,N/A,N/A,N/A,22,88.8,77.4,9,41.3,51.5,N/A,27.5,N/A,58,95,95.9
1637,N/A,26163521300,Wayne County,Michigan,2022,43,49,37,55,66,44,66,-0.3,49.4,N/A,31.6,N/A,13,4.1,0.9,75,72.9,79.3,3,90.6,64.9,86,56.3,72.9,24,14,34,19,-15,-22.2,N/A,N/A,N/A,8,17.9,-10,92,5.1,14.3,2,60,2,9,21.1,11,50,68,33,68,14.5,53.5,N/A,N/A,N/A,30,88.8,82,1,41.3,62.3,N/A,27.4,N/A,69,94.9,96.9
1638,N/A,26163521300,Wayne County,Michigan,2023,47,54,40,56,67,45,67,-0.5,63.9,N/A,48.8,N/A,13,4.1,0.9,69,72.2,77.2,4,91.7,70.3,95,56.7,81.6,31,26,36,19,28.8,14.3,N/A,N/A,N/A,33,-8.5,-11,94,3.9,12.5,2,60,2,13,20.7,12.5,54,68,40,68,16.7,77.2,N/A,N/A,N/A,40,88.8,85.9,1,41.5,61.4,N/A,27.8,N/A,78,95,97.8
1639,N/A,26163521300,Wayne County,Michigan,2024,46,53,40,56,67,45,67,-0.5,63.9,N/A,48.8,N/A,13,4.1,0.9,69,72.2,77.2,4,91.7,70.3,95,56.7,81.6,30,24,35,14,-5.8,-12.5,N/A,N/A,N/A,33,-8.5,-11,99,3.6,21.4,2,60,2,4,1.3,0.2,54,68,40,68,16.7,77.2,N/A,N/A,N/A,40,88.8,85.9,1,41.5,61.4,N/A,27.8,N/A,78,95,97.8
1640,N/A,26163550700,Wayne County,Michigan,2017,58,49,68,59,48,70,48,2.1,-0.4,49,-0.4,-8.8,83,4.1,12.6,77,71.2,77.6,86,82.9,92.9,34,57.6,51.2,54,54,55,57,5.9,5.7,58,N/A,N/A,47,5.7,-6.7,1,4,0.8,83,59,89,80,20.1,27.1,62,46,79,45,3.3,-3.1,46,N/A,N/A,87,86.3,95.4,64,41.3,39.3,76,25.5,36.9,89,91.2,97
1641,N/A,26163550700,Wayne County,Michigan,2018,59,49,69,60,48,71,49,2.1,-0.4,47,5.4,-6.7,83,4.1,12.6,81,72,79.3,86,82.9,92.9,34,57,50.7,56,57,56,57,5.9,5.7,42,N/A,N/A,72,1.6,7.2,1,4,0.8,88,60,92,80,20.1,27.1,62,43,80,44,5.7,-0.8,42,N/A,N/A,91,86.6,96.3,55,41.5,40.8,85,25.5,43.1,87,92.3,97.2
1642,N/A,26163550700,Wayne County,Michigan,2019,64,58,69,58,46,70,42,1.8,-2.5,51,16.5,6.4,83,4.1,12.6,81,72.5,79.7,81,83.9,92.1,33,56.5,49.9,62,69,56,80,13.7,31.5,62,N/A,N/A,66,8.6,10.1,1,4,0.8,88,60,92,80,20.1,27.1,69,58,80,55,9.2,6.8,60,N/A,N/A,91,87,96.3,49,41.6,41.7,92,25.3,49.6,86,93.3,97.4
1643,N/A,26163550700,Wayne County,Michigan,2020,60,49,71,56,42,70,38,1.5,-4,47,25.2,9.6,83,4.1,12.6,83,72.8,80.6,76,84.9,91.3,37,55.8,50.7,58,57,60,59,7.4,8.3,71,N/A,N/A,41,8.1,-7.9,12,3.4,1.5,88,61,92,79,20.6,27.3,65,48,82,64,12.2,13,33,N/A,N/A,91,87.5,96.5,56,41.6,40.8,95,25.4,55.6,87,94.2,97.9
1644,N/A,26163550700,Wayne County,Michigan,2021,63,52,74,60,48,72,40,0,-6.6,56,25.7,19,83,4.1,12.6,96,73.3,87.4,57,89.1,90.7,54,55.6,57,57,49,65,39,5.3,-2.3,49,N/A,N/A,60,7.1,4.7,26,5,3.1,93,59,95,77,20.6,26.7,72,58,85,52,13.8,10,63,N/A,N/A,94,88.8,97.6,83,41.3,35.7,98,27.5,84,64,95,96.5
1645,N/A,26163550700,Wayne County,Michigan,2022,65,55,75,64,57,70,51,-0.3,-2.9,63,31.6,35.3,83,4.1,12.6,94,72.9,86.2,54,90.6,91.4,51,56.3,56.8,59,47,71,32,-15,-28.9,53,N/A,N/A,57,17.9,11.8,42,5.1,4.4,96,60,97,74,21.1,26.5,73,62,84,52,14.5,10.2,73,N/A,N/A,93,88.8,97.4,74,41.3,37.5,97,27.4,78.5,73,94.9,97.3
1646,N/A,26163550700,Wayne County,Michigan,2023,65,56,74,72,68,75,65,-0.5,1.8,70,48.8,64.8,83,4.1,12.6,93,72.2,84.8,71,91.7,95,54,56.7,58,61,62,60,80,28.8,58.2,33,N/A,N/A,72,-8.5,-2,9,3.9,1.4,96,60,97,76,20.7,26.5,63,38,88,53,16.7,12.3,23,N/A,N/A,95,88.8,97.8,81,41.5,36.4,97,27.8,77,78,95,97.7
1647,N/A,26163550700,Wayne County,Michigan,2024,64,57,72,72,68,75,65,-0.5,1.8,70,48.8,64.8,83,4.1,12.6,93,72.2,84.8,71,91.7,95,54,56.7,58,51,49,53,29,-5.8,-17.4,47,N/A,N/A,72,-8.5,-2,3,3.6,0.8,96,60,97,60,1.3,1.5,70,53,88,53,16.7,12.3,53,N/A,N/A,95,88.8,97.8,81,41.5,36.4,97,27.8,77,78,95,97.7
1648,N/A,26163515900,Wayne County,Michigan,2017,26,39,12,26,34,18,64,2.1,16.5,3,-0.4,-48.3,22,4.1,1.5,41,71.2,68.9,2,82.9,43.1,7,57.6,34.3,24,46,2,5,5.9,-15.4,63,N/A,N/A,70,5.7,122.2,N/A,N/A,N/A,0,59,0,5,20.1,8.3,27,38,16,12,3.3,-6.2,64,N/A,N/A,5,86.3,53,8,41.3,51.5,27,25.5,17,22,91.2,85.3
1649,N/A,26163515900,Wayne County,Michigan,2018,18,24,13,28,36,21,68,2.1,36.1,4,5.4,-36.9,22,4.1,1.5,42,72,70.1,2,82.9,43.1,17,57,42.1,4,7,2,5,5.9,-15.4,11,N/A,N/A,4,1.6,-55,N/A,N/A,N/A,0,60,0,5,20.1,8.3,22,28,15,15,5.7,-1.7,40,N/A,N/A,5,86.6,53,6,41.5,53.2,25,25.5,16.5,24,92.3,87.4
1650,N/A,26163515900,Wayne County,Michigan,2019,28,43,14,42,60,24,65,1.8,18.1,54,16.5,45.1,22,4.1,1.5,36,72.5,68.9,2,83.9,46.5,36,56.5,50.8,12,22,3,4,13.7,-9.1,21,N/A,N/A,41,8.6,11.1,N/A,N/A,N/A,1,60,1,5,20.1,8.3,31,48,14,43,9.2,12.5,52,N/A,N/A,5,87,55.1,5,41.6,53.5,16,25.3,12.2,28,93.3,89.8
1651,N/A,26163515900,Wayne County,Michigan,2020,34,56,13,36,46,26,33,1.5,1,60,25.2,75.1,22,4.1,1.5,19,72.8,64,4,84.9,54.4,61,55.8,60.1,31,60,2,64,7.4,40,65,N/A,N/A,52,8.1,20,N/A,N/A,N/A,1,61,1,4,20.6,6.9,37,62,12,58,12.2,24.1,66,N/A,N/A,6,87.5,58.3,5,41.6,53.8,12,25.4,10.3,26,94.2,90.5
1652,N/A,26163515900,Wayne County,Michigan,2021,24,34,14,36,40,32,18,0,-5.5,61,25.7,90.7,22,4.1,1.5,7,73.3,57.1,19,89.1,79.1,78,55.6,67.9,16,30,3,68,5.3,141.4,10,N/A,N/A,12,7.1,-16.7,N/A,N/A,N/A,2,59,2,4,20.6,7.2,20,32,7,53,13.8,22.3,11,N/A,N/A,1,88.8,43.1,4,41.3,55,N/A,27.5,N/A,16,95,89
1653,N/A,26163515900,Wayne County,Michigan,2022,28,38,18,34,39,28,18,-0.3,-6.6,60,31.6,94.4,22,4.1,1.5,12,72.9,59.7,10,90.6,76.5,66,56.3,62.9,30,45,16,54,-15,-2,71,N/A,N/A,9,17.9,-10,37,5.1,4,5,60,6,5,21.1,8.8,20,29,10,32,14.5,13.4,26,N/A,N/A,1,88.8,45,7,41.3,52.5,N/A,27.4,N/A,23,94.9,90.7
1654,N/A,26163515900,Wayne County,Michigan,2023,25,33,17,38,49,28,49,-0.5,4.7,N/A,48.8,N/A,22,4.1,1.5,16,72.2,61.2,13,91.7,80.6,63,56.7,61.9,15,26,4,2,28.8,-78,7,N/A,N/A,70,-8.5,223.3,N/A,N/A,N/A,5,60,6,4,20.7,8,22,25,20,13,16.7,5.3,37,N/A,N/A,3,88.8,52.8,8,41.5,52.1,N/A,27.8,N/A,50,95,95
1655,N/A,26163515900,Wayne County,Michigan,2024,30,37,23,38,49,28,49,-0.5,4.7,N/A,48.8,N/A,22,4.1,1.5,16,72.2,61.2,13,91.7,80.6,63,56.7,61.9,34,47,20,63,-5.8,18.2,7,N/A,N/A,70,-8.5,223.3,N/A,N/A,N/A,5,60,6,34,1.3,0.9,18,15,20,13,16.7,5.3,17,N/A,N/A,3,88.8,52.8,8,41.5,52.1,N/A,27.8,N/A,50,95,95
1656,N/A,26163523200,Wayne County,Michigan,2017,38,40,35,34,26,41,21,2.1,-7.7,32,-0.4,-3.5,42,4.1,3.2,92,71.2,82.7,6,82.9,55.9,25,57.6,47.4,38,51,25,31,5.9,-2,79,N/A,N/A,42,5.7,5.7,52,4,4.2,7,59,8,16,20.1,12.9,40,42,38,58,3.3,13.5,27,N/A,N/A,11,86.3,62.1,55,41.3,40.7,39,25.5,21.6,47,91.2,90.7
1657,N/A,26163523200,Wayne County,Michigan,2018,38,41,35,40,35,44,32,2.1,-2.2,38,5.4,6.6,42,4.1,3.2,95,72,84.7,6,82.9,55.9,34,57,50.6,35,45,25,31,5.9,-2,45,N/A,N/A,58,1.6,13.5,52,4,4.2,7,60,8,16,20.1,12.9,40,44,35,57,5.7,15.6,30,N/A,N/A,12,86.6,64.7,44,41.5,42.5,36,25.5,20.5,48,92.3,92
1658,N/A,26163523200,Wayne County,Michigan,2019,36,36,36,47,46,48,51,1.8,2.3,40,16.5,19.9,42,4.1,3.2,97,72.5,87,6,83.9,57.7,46,56.5,54.7,27,29,25,22,13.7,0,53,N/A,N/A,11,8.6,-26.2,52,4,4.2,6,60,7,16,20.1,12.9,34,32,35,40,9.2,11,25,N/A,N/A,13,87,66.9,35,41.6,44.1,45,25.3,23.7,47,93.3,92.9
1659,N/A,26163523200,Wayne County,Michigan,2020,40,47,32,50,48,51,44,1.5,0.3,53,25.2,50.5,42,4.1,3.2,98,72.8,87.7,6,84.9,60,57,55.8,58.5,29,42,16,22,7.4,-6.2,69,N/A,N/A,34,8.1,3.2,26,3.4,2.2,6,61,7,15,20.6,12.8,39,50,28,41,12.2,14.7,60,N/A,N/A,12,87.5,66.9,18,41.6,47.8,36,25.4,20.1,44,94.2,93.5
1660,N/A,26163523200,Wayne County,Michigan,2021,36,39,34,54,52,56,42,0,-2,62,25.7,82.8,42,4.1,3.2,98,73.3,88.8,2,89.1,59.7,81,55.6,69.5,30,33,27,51,5.3,6.7,31,N/A,N/A,17,7.1,-15.6,63,5,6.2,2,59,2,15,20.6,12.8,24,31,18,14,13.8,4.7,48,N/A,N/A,11,88.8,68.3,16,41.3,48.6,17,27.5,14.1,30,95,92.1
1661,N/A,26163523200,Wayne County,Michigan,2022,34,40,28,36,24,48,30,-0.3,-8.1,18,31.6,4.7,42,4.1,3.2,91,72.9,84.5,5,90.6,69.5,54,56.3,57.9,40,59,22,49,-15,-14.6,74,N/A,N/A,53,17.9,29.6,48,5.1,4.9,1,60,1,16,21.1,13.6,26,36,15,15,14.5,5.3,57,N/A,N/A,10,88.8,67.3,6,41.3,53.2,3,27.4,6.2,41,94.9,93.8
1662,N/A,26163523200,Wayne County,Michigan,2023,32,35,30,32,24,40,26,-0.5,-15.4,23,48.8,28.4,42,4.1,3.2,64,72.2,75.9,9,91.7,77.4,43,56.7,53.9,38,54,23,40,28.8,22,56,N/A,N/A,67,-8.5,20,51,3.9,4,1,60,1,17,20.7,13.6,26,26,26,5,16.7,-2.3,46,N/A,N/A,9,88.8,67.2,35,41.5,44.1,12,27.8,11.9,47,95,94.7
1663,N/A,26163523200,Wayne County,Michigan,2024,34,40,27,32,24,40,26,-0.5,-15.4,23,48.8,28.4,42,4.1,3.2,64,72.2,75.9,9,91.7,77.4,43,56.7,53.9,39,63,15,67,-5.8,2,55,N/A,N/A,67,-8.5,20,21,3.6,2,1,60,1,24,1.3,0.7,30,34,26,5,16.7,-2.3,62,N/A,N/A,9,88.8,67.2,35,41.5,44.1,12,27.8,11.9,47,95,94.7
1664,N/A,26163578500,Wayne County,Michigan,2017,40,41,39,44,35,53,58,2.1,2.7,12,-0.4,-33,49,4.1,4,64,71.2,74.4,22,82.9,70.9,78,57.6,69,46,57,35,22,5.9,-10.5,70,N/A,N/A,80,5.7,111.1,45,4,3.7,20,59,25,41,20.1,18.3,30,32,29,23,3.3,-3.6,40,N/A,N/A,23,86.3,73.3,46,41.3,42,5,25.5,5.8,42,91.2,89.8
1665,N/A,26163578500,Wayne County,Michigan,2018,39,38,40,42,29,55,48,2.1,0.2,10,5.4,-39.8,49,4.1,4,71,72,76.8,22,82.9,70.9,78,57,68.6,38,39,36,22,5.9,-10.5,30,N/A,N/A,65,1.6,15.8,45,4,3.7,21,60,27,41,20.1,18.3,38,45,30,25,5.7,-0.4,65,N/A,N/A,23,86.6,74.1,42,41.5,42.7,4,25.5,3.5,50,92.3,92.2
1666,N/A,26163578500,Wayne County,Michigan,2019,39,38,40,42,28,57,45,1.8,-0.9,10,16.5,-31.8,49,4.1,4,76,72.5,78.5,24,83.9,73.9,79,56.5,68.6,38,41,35,32,13.7,5.9,27,N/A,N/A,65,8.6,22.7,45,4,3.7,19,60,25,41,20.1,18.3,36,44,28,33,9.2,6.2,56,N/A,N/A,23,87,74.8,39,41.6,43.4,3,25.3,2.6,45,93.3,92.6
1667,N/A,26163578500,Wayne County,Michigan,2020,41,45,37,46,34,57,55,1.5,1.4,13,25.2,-14.1,49,4.1,4,72,72.8,77.8,27,84.9,76.8,80,55.8,68.9,46,63,28,78,7.4,40.7,77,N/A,N/A,33,8.1,-1.2,34,3.4,2.6,13,61,17,36,20.6,17.8,32,38,26,28,12.2,7,49,N/A,N/A,24,87.5,76.5,29,41.6,45.2,4,25.4,3.9,46,94.2,93.8
1668,N/A,26163578500,Wayne County,Michigan,2021,38,45,30,48,48,49,59,0,0.7,36,25.7,19,49,4.1,4,N/A,73.3,N/A,N/A,89.1,N/A,N/A,55.6,N/A,40,46,34,35,5.3,0,77,N/A,N/A,25,7.1,-12.5,53,5,5.3,14,59,18,35,20.6,17.6,24,42,6,39,13.8,12.9,44,N/A,N/A,N/A,88.8,N/A,6,41.3,53.1,N/A,27.5,N/A,N/A,95,N/A
1669,N/A,26163578500,Wayne County,Michigan,2022,44,57,31,56,63,49,59,-0.3,0.7,67,31.6,100.8,49,4.1,4,N/A,72.9,N/A,N/A,90.6,N/A,N/A,56.3,N/A,44,61,26,74,-15,14.5,41,N/A,N/A,67,17.9,45.7,30,5.1,3.4,14,60,18,33,21.1,17.7,33,48,18,38,14.5,13.2,59,N/A,N/A,N/A,88.8,N/A,18,41.3,47.9,N/A,27.4,N/A,N/A,94.9,N/A
1670,N/A,26163578500,Wayne County,Michigan,2023,44,50,39,60,71,49,N/A,-0.5,N/A,71,48.8,172.1,49,4.1,4,N/A,72.2,N/A,N/A,91.7,N/A,N/A,56.7,N/A,40,50,30,26,28.8,3.4,47,N/A,N/A,77,-8.5,36.3,41,3.9,3.3,14,60,18,36,20.7,17.9,33,28,38,31,16.7,11.7,24,N/A,N/A,N/A,88.8,N/A,38,41.5,43.5,N/A,27.8,N/A,N/A,95,N/A
1671,N/A,26163578500,Wayne County,Michigan,2024,49,59,39,60,71,49,N/A,-0.5,N/A,71,48.8,172.1,49,4.1,4,N/A,72.2,N/A,N/A,91.7,N/A,N/A,56.7,N/A,53,76,30,73,-5.8,7.8,79,N/A,N/A,77,-8.5,36.3,23,3.6,2.1,14,60,18,52,1.3,1.3,34,31,38,31,16.7,11.7,31,N/A,N/A,N/A,88.8,N/A,38,41.5,43.5,N/A,27.8,N/A,N/A,95,N/A
1672,N/A,26163531700,Wayne County,Michigan,2017,28,36,19,20,2,39,2,2.1,-24.6,1,-0.4,-100,24,4.1,1.6,69,71.2,75.7,2,82.9,43.9,62,57.6,62.2,29,55,3,55,5.9,20,46,N/A,N/A,63,5.7,50,N/A,N/A,N/A,1,59,1,5,20.1,8.5,34,52,15,67,3.3,28.2,37,N/A,N/A,2,86.3,37.3,8,41.3,51.2,31,25.5,18.4,19,91.2,84.4
1673,N/A,26163531700,Wayne County,Michigan,2018,34,49,20,38,32,43,3,2.1,-12.9,62,5.4,55.9,24,4.1,1.6,76,72,78,2,82.9,43.9,70,57,65,32,60,3,55,5.9,20,59,N/A,N/A,66,1.6,100,N/A,N/A,N/A,1,60,1,5,20.1,8.5,34,54,15,69,5.7,62.3,40,N/A,N/A,1,86.6,35.6,3,41.5,56.4,38,25.5,20.9,17,92.3,85.5
1674,N/A,26163531700,Wayne County,Michigan,2019,32,43,22,54,60,47,55,1.8,8.1,64,16.5,93.4,24,4.1,1.6,82,72.5,79.9,2,83.9,46.2,81,56.5,69.7,17,31,3,53,13.7,25,41,N/A,N/A,0,8.6,-66.7,N/A,N/A,N/A,1,60,1,5,20.1,8.5,28,38,17,69,9.2,52.5,8,N/A,N/A,2,87,39.5,1,41.6,58.5,49,25.3,24.8,16,93.3,86.7
1675,N/A,26163531700,Wayne County,Michigan,2020,36,49,22,37,28,46,54,1.5,7.2,1,25.2,-100,24,4.1,1.6,73,72.8,78,2,84.9,47.4,87,55.8,72.8,33,64,2,64,7.4,40,62,N/A,N/A,67,8.1,220,N/A,N/A,N/A,1,61,1,4,20.6,7.2,36,54,18,67,12.2,40.2,41,N/A,N/A,2,87.5,42.4,1,41.6,60.1,57,25.4,27.9,13,94.2,86.9
1676,N/A,26163531700,Wayne County,Michigan,2021,32,38,25,45,40,50,40,0,1.4,N/A,25.7,N/A,24,4.1,1.6,71,73.3,78.6,4,89.1,64.8,99,55.6,89.2,15,28,2,5,5.3,-14.3,30,N/A,N/A,49,7.1,22.2,N/A,N/A,N/A,0,59,0,4,20.6,7.2,35,46,24,55,13.8,23.6,37,N/A,N/A,13,88.8,70.5,5,41.3,54.4,70,27.5,37.1,8,95,84.8
1677,N/A,26163531700,Wayne County,Michigan,2022,23,20,26,28,11,44,11,-0.3,-14.3,N/A,31.6,N/A,24,4.1,1.6,54,72.9,74,4,90.6,68.8,94,56.3,79.5,8,13,2,12,-15,-27.8,25,N/A,N/A,2,17.9,-18.2,N/A,N/A,N/A,1,60,1,4,21.1,8.2,35,37,33,47,14.5,20.1,27,N/A,N/A,N/A,88.8,N/A,8,41.3,52.4,69,27.4,36.6,22,94.9,90.4
1678,N/A,26163531700,Wayne County,Michigan,2023,24,29,18,28,24,33,10,-0.5,-21,39,48.8,57.9,24,4.1,1.6,9,72.2,56.7,2,91.7,64,97,56.7,83.6,26,49,3,45,28.8,38.5,34,N/A,N/A,67,-8.5,223.3,N/A,N/A,N/A,1,60,1,5,20.7,8.8,16,14,18,12,16.7,4,16,N/A,N/A,10,88.8,67.8,6,41.5,53.9,47,27.8,26.6,9,95,85.4
1679,N/A,26163531700,Wayne County,Michigan,2024,24,30,17,28,24,33,10,-0.5,-21,39,48.8,57.9,24,4.1,1.6,9,72.2,56.7,2,91.7,64,97,56.7,83.6,14,28,1,2,-5.8,-44.4,14,N/A,N/A,67,-8.5,223.3,N/A,N/A,N/A,1,60,1,N/A,N/A,N/A,28,39,18,12,16.7,4,66,N/A,N/A,10,88.8,67.8,6,41.5,53.9,47,27.8,26.6,9,95,85.4
1680,N/A,26163526100,Wayne County,Michigan,2017,32,33,32,35,29,41,50,2.1,4.4,8,-0.4,-25.9,41,4.1,3.1,49,71.2,70.9,6,82.9,54.5,69,57.6,65,38,42,33,59,5.9,28.6,41,N/A,N/A,27,5.7,0,95,4,11.1,2,59,2,2,20.1,5.2,26,29,22,26,3.3,0.6,32,N/A,N/A,1,86.3,34.3,12,41.3,49.4,31,25.5,18.8,42,91.2,89.7
1681,N/A,26163526100,Wayne County,Michigan,2018,35,38,32,36,32,40,55,2.1,6.1,9,5.4,-22.7,41,4.1,3.1,51,72,72.1,6,82.9,54.5,63,57,62,44,54,33,59,5.9,28.6,41,N/A,N/A,63,1.6,36.4,95,4,11.1,1,60,1,2,20.1,5.2,24,27,22,21,5.7,1.2,33,N/A,N/A,1,86.6,33.4,7,41.5,52,41,25.5,22,37,92.3,90.1
1682,N/A,26163526100,Wayne County,Michigan,2019,36,40,32,34,32,36,39,1.8,1.3,24,16.5,5.3,41,4.1,3.1,47,72.5,71.7,4,83.9,53.1,54,56.5,58.2,38,42,33,9,13.7,0,54,N/A,N/A,62,8.6,40,95,4,11.1,2,60,2,2,20.1,5.2,36,45,26,12,9.2,0.4,78,N/A,N/A,1,87,32.7,7,41.6,52.6,56,25.3,27.4,38,93.3,91.6
1683,N/A,26163526100,Wayne County,Michigan,2020,36,38,33,37,38,36,57,1.5,5.9,19,25.2,7.7,41,4.1,3.1,43,72.8,71.1,3,84.9,52.9,55,55.8,58,34,35,33,42,7.4,11.1,59,N/A,N/A,4,8.1,-23.8,96,3.4,10,1,61,1,3,20.6,5.9,35,40,30,1,12.2,-12.6,79,N/A,N/A,1,87.5,32.7,11,41.6,50.1,61,25.4,29.4,47,94.2,93.8
1684,N/A,26163526100,Wayne County,Michigan,2021,31,28,34,44,52,36,67,0,10.6,37,25.7,29.2,41,4.1,3.1,32,73.3,68.3,3,89.1,62.7,69,55.6,63.5,25,19,31,21,5.3,0,30,N/A,N/A,5,7.1,-25,85,5,10,4,59,5,3,20.6,5.9,23,12,34,1,13.8,-16.7,23,N/A,N/A,1,88.8,35.8,26,41.3,45.8,62,27.5,32.8,45,95,94.4
1685,N/A,26163526100,Wayne County,Michigan,2022,32,33,31,42,50,33,63,-0.3,8.2,37,31.6,34.9,41,4.1,3.1,11,72.9,59.3,3,90.6,66,78,56.3,68.1,33,34,32,24,-15,-20,11,N/A,N/A,66,17.9,108.3,89,5.1,12.5,6,60,7,2,21.1,5.2,22,16,29,1,14.5,-15.9,31,N/A,N/A,1,88.8,38.5,19,41.3,47.6,41,27.4,23.5,55,94.9,95.5
1686,N/A,26163526100,Wayne County,Michigan,2023,33,36,30,35,32,38,36,-0.5,-2.2,27,48.8,36.6,41,4.1,3.1,25,72.2,64.7,6,91.7,74.8,79,56.7,69.5,35,37,33,30,28.8,25,19,N/A,N/A,63,-8.5,28,90,3.9,10,6,60,7,2,20.7,5.8,29,38,20,32,16.7,15.9,44,N/A,N/A,3,88.8,51.9,14,41.5,49.3,11,27.8,11.3,51,95,95.1
1687,N/A,26163526100,Wayne County,Michigan,2024,38,47,30,35,32,38,36,-0.5,-2.2,27,48.8,36.6,41,4.1,3.1,25,72.2,64.7,6,91.7,74.8,79,56.7,69.5,44,54,33,50,-5.8,0,48,N/A,N/A,63,-8.5,28,90,3.6,10,6,60,7,4,1.3,0.2,37,54,20,32,16.7,15.9,76,N/A,N/A,3,88.8,51.9,14,41.5,49.3,11,27.8,11.3,51,95,95.1
1688,N/A,26163579700,Wayne County,Michigan,2017,39,42,36,50,38,62,16,2.1,-6.1,60,-0.4,14.6,60,4.1,5.6,91,71.2,82,4,82.9,51.3,94,57.6,78.9,21,37,5,59,5.9,23.1,50,N/A,N/A,1,5.7,-52.9,N/A,N/A,N/A,4,59,4,6,20.1,9,46,50,42,55,3.3,9.6,44,N/A,N/A,26,86.3,75.7,40,41.3,42.9,75,25.5,36.5,27,91.2,86.5
1689,N/A,26163579700,Wayne County,Michigan,2018,38,40,36,38,14,62,19,2.1,-4.6,10,5.4,-70,60,4.1,5.6,92,72,83.3,4,82.9,51.3,92,57,77,31,58,4,59,5.9,23.1,47,N/A,N/A,67,1.6,137.5,N/A,N/A,N/A,3,60,3,6,20.1,9,46,48,43,50,5.7,10.4,45,N/A,N/A,23,86.6,73.8,33,41.5,44.3,70,25.5,33.8,47,92.3,91.8
1690,N/A,26163579700,Wayne County,Michigan,2019,34,31,37,42,24,61,39,1.8,1.3,10,16.5,-74.8,60,4.1,5.6,93,72.5,83.8,5,83.9,54.8,85,56.5,72.1,16,26,5,11,13.7,0,61,N/A,N/A,5,8.6,-21.1,N/A,N/A,N/A,4,60,4,6,20.1,9,44,42,46,54,9.2,15.7,30,N/A,N/A,23,87,74.8,24,41.6,46.3,79,25.3,38.6,57,93.3,94.2
