N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
271,N/A,28049000302,Hinds County,Mississippi,2024,53,51,55,50,49,50,74,-0.9,10.8,24,40.3,17.8,27,3.1,1.2,51,77.4,77.6,41,88.8,86.8,80,72.8,83.4,60,46,75,65,-4.9,-3.3,41,N/A,N/A,33,-8.7,-51.1,78,3.6,6.2,53,46,49,94,1.1,3.5,49,57,41,40,15.1,14.6,74,N/A,N/A,21,86.3,74.1,41,41.5,42.9,92,25.3,56.6,9,93.9,83.9
272,N/A,28049010102,Hinds County,Mississippi,2017,46,46,45,46,48,44,54,1.5,0.2,42,-1.2,-7.4,7,3.1,0.1,32,76.5,72.7,72,78.6,85.4,64,74.1,78.6,52,48,55,54,4.1,0.9,45,N/A,N/A,45,4.5,-1.6,1,4.2,0.8,81,48,78,84,20.3,28.2,40,42,37,38,3,0,45,N/A,N/A,22,83.7,69.2,53,41.4,41,23,23.1,14.2,49,90,89.8
273,N/A,28049010102,Hinds County,Mississippi,2018,48,52,45,46,47,46,52,1.4,-0.2,42,3.1,-4.2,7,3.1,0.1,30,77.1,73,72,78.6,85.4,73,73.8,81.1,54,55,54,54,4.1,0.9,53,N/A,N/A,58,0,4.8,1,4.2,0.8,76,48,73,84,20.3,28.2,45,54,36,66,5.1,13.1,42,N/A,N/A,22,84,69.8,51,41.6,41.5,31,22.9,16.7,39,91.2,89.4
274,N/A,28049010102,Hinds County,Mississippi,2019,50,52,47,48,48,48,56,1.2,0.4,40,10.8,1.3,7,3.1,0.1,31,77.5,73.6,69,79.7,85.1,85,73.6,84.9,49,45,53,50,13.3,8.7,51,N/A,N/A,33,6.6,-9.1,1,4.2,0.8,73,48,70,84,20.3,28.2,50,62,39,67,8.3,17.1,56,N/A,N/A,28,84.4,75.1,60,41.7,40.4,42,22.9,20.3,27,92.3,88.6
275,N/A,28049010102,Hinds County,Mississippi,2020,50,53,48,44,37,50,41,1,-3.5,33,17.5,-1.3,7,3.1,0.1,32,77.8,74.1,67,80.8,85.6,92,73,87.8,58,65,51,88,6.7,28.8,42,N/A,N/A,66,7.4,18.3,1,3.6,0.6,72,48,68,79,20.6,27.1,50,56,44,60,11.1,16.3,51,N/A,N/A,37,84.9,80.1,64,41.8,39.9,60,23,26.4,17,93.2,87.1
276,N/A,28049010102,Hinds County,Mississippi,2021,51,51,51,44,38,50,41,-0.7,-7.5,34,15.9,-8.8,7,3.1,0.1,39,78.5,76,60,85.9,88.1,94,72.5,89.5,56,62,50,40,5.4,-2.5,62,N/A,N/A,83,11.2,73.2,10,5.1,1.9,59,47,55,80,20.6,27.5,53,54,52,39,12.4,9.3,68,N/A,N/A,62,86.3,89.6,84,41.3,36,54,25.3,26.8,9,94.1,83.5
277,N/A,28049010102,Hinds County,Mississippi,2022,46,45,48,43,36,50,39,-0.8,-12.1,32,21.5,-9.2,7,3.1,0.1,30,77.9,73.2,71,87.6,91.6,94,72.6,89.4,55,59,51,52,-11.8,-15.9,55,N/A,N/A,70,13.3,33.3,15,4.9,2.3,54,46,50,83,20.9,28.7,41,39,43,29,13.1,5.5,49,N/A,N/A,66,86.4,90.6,86,41.4,35.5,11,25.2,10.4,10,94,84
278,N/A,28049010102,Hinds County,Mississippi,2023,44,38,49,43,34,52,38,-0.9,-16.1,29,40.3,-4.4,7,3.1,0.1,26,77.4,71.3,82,88.8,94.6,91,72.8,87.9,46,39,52,50,27.6,18.2,39,N/A,N/A,29,-8.7,-43.3,18,3.8,1.9,54,46,50,85,20.7,29.1,41,40,42,27,15.1,5.6,52,N/A,N/A,48,86.3,85.8,86,41.5,35.6,17,25.3,13,19,93.9,88
279,N/A,28049010102,Hinds County,Mississippi,2024,44,42,47,43,34,52,38,-0.9,-16.1,29,40.3,-4.4,7,3.1,0.1,26,77.4,71.3,82,88.8,94.6,91,72.8,87.9,48,49,48,42,-4.9,-10.3,75,N/A,N/A,29,-8.7,-43.3,1,3.6,0.7,54,46,50,90,1.1,2.9,42,42,42,27,15.1,5.6,58,N/A,N/A,48,86.3,85.8,86,41.5,35.6,17,25.3,13,19,93.9,88
280,N/A,28089030108,Madison County,Mississippi,2017,50,41,60,43,32,54,55,1.5,0.8,8,-1.2,-40.5,2,3.1,0,60,76.5,78.4,70,78.6,84.4,86,74.1,85.9,56,44,68,62,4.1,10.9,46,N/A,N/A,25,4.5,-7.4,66,4.2,5.4,98,48,96,39,20.3,18.3,52,46,57,64,3,6.4,29,N/A,N/A,89,83.7,94.6,43,41.4,42.4,67,23.1,29.4,28,90,86
281,N/A,28089030108,Madison County,Mississippi,2018,50,43,57,36,25,48,42,1.4,-2.3,8,3.1,-43.8,2,3.1,0,39,77.1,75.1,70,78.6,84.4,80,73.8,83.5,62,58,67,62,4.1,10.9,62,N/A,N/A,49,0,8,66,4.2,5.4,96,48,93,39,20.3,18.3,52,47,56,48,5.1,2.8,46,N/A,N/A,84,84,93.2,49,41.6,41.8,65,22.9,28.5,25,91.2,86.6
282,N/A,28089030108,Madison County,Mississippi,2019,46,35,56,35,26,44,38,1.2,-4,13,10.8,-19.4,2,3.1,0,31,77.5,73.5,67,79.7,84.6,74,73.6,81.3,56,46,66,42,13.3,9.8,29,N/A,N/A,67,6.6,40.7,66,4.2,5.4,94,48,90,39,20.3,18.3,46,32,59,30,8.3,-1.9,34,N/A,N/A,75,84.4,91.3,62,41.7,40.1,75,22.9,32.8,25,92.3,88.1
283,N/A,28089030108,Madison County,Mississippi,2020,47,36,58,34,28,41,45,1,-2,10,17.5,-27.6,2,3.1,0,30,77.8,73.5,66,80.8,85.2,66,73,78.1,60,52,68,79,6.7,37.5,49,N/A,N/A,29,7.4,0,72,3.6,5.2,93,48,89,40,20.6,18.9,46,28,64,22,11.1,-11.6,33,N/A,N/A,62,84.9,88.4,88,41.8,35.9,79,23,35.3,28,93.2,89.7
284,N/A,28089030108,Madison County,Mississippi,2021,49,43,55,40,42,38,59,-0.7,-0.2,24,15.9,-6.8,2,3.1,0,28,78.5,73.1,75,85.9,91.4,46,72.5,70.9,64,66,63,75,5.4,23.4,52,N/A,N/A,70,11.2,81.6,52,5.1,5.3,86,47,80,50,20.6,20.6,43,22,64,21,12.4,-15.2,22,N/A,N/A,57,86.3,88.2,99,41.3,29.4,58,25.3,28.9,41,94.1,92.7
285,N/A,28089030108,Madison County,Mississippi,2022,50,46,54,46,56,36,64,-0.8,1.2,47,21.5,31.8,2,3.1,0,23,77.9,71,82,87.6,93.9,39,72.6,68.4,61,53,69,36,-11.8,-17.9,66,N/A,N/A,58,13.3,34.8,64,4.9,6.4,93,46,87,49,20.9,20.7,43,30,56,22,13.1,-14.1,39,N/A,N/A,53,86.4,87.3,99,41.4,27.7,23,25.2,15.3,47,94,93.5
286,N/A,28089030108,Madison County,Mississippi,2023,47,41,53,45,54,36,65,-0.9,1.9,44,40.3,47.6,2,3.1,0,25,77.4,71.1,80,88.8,94.2,35,72.8,66.7,48,34,62,46,27.6,24.4,40,N/A,N/A,15,-8.7,-43,39,3.8,3.1,93,46,87,53,20.7,21.1,47,34,60,24,15.1,-5.2,44,N/A,N/A,66,86.3,90.2,100,41.5,27,27,25.3,16.7,48,93.9,93.6
287,N/A,28089030108,Madison County,Mississippi,2024,44,40,48,45,54,36,65,-0.9,1.9,44,40.3,47.6,2,3.1,0,25,77.4,71.1,80,88.8,94.2,35,72.8,66.7,38,28,49,24,-4.9,-13.4,45,N/A,N/A,15,-8.7,-43,50,3.6,3.6,93,46,87,5,1.1,0.2,49,38,60,24,15.1,-5.2,51,N/A,N/A,66,86.3,90.2,100,41.5,27,27,25.3,16.7,48,93.9,93.6
288,N/A,28049000700,Hinds County,Mississippi,2017,38,42,34,27,25,29,40,1.5,-3.9,10,-1.2,-34,22,3.1,0.9,55,76.5,77.5,20,78.6,65.7,20,74.1,60.9,52,55,48,70,4.1,17.8,39,N/A,N/A,56,4.5,13.9,60,4.2,4.8,21,48,20,64,20.3,23.1,36,47,24,50,3,7.7,44,N/A,N/A,18,83.7,65.7,11,41.4,49.6,44,23.1,21.2,21,90,84.4
289,N/A,28049000700,Hinds County,Mississippi,2018,42,51,32,36,44,27,77,1.4,6.3,10,3.1,-35.5,22,3.1,0.9,44,77.1,76,20,78.6,65.7,23,73.8,62.2,54,62,47,70,4.1,17.8,70,N/A,N/A,45,0,0,60,4.2,4.8,18,48,17,64,20.3,23.1,34,46,23,26,5.1,1.2,67,N/A,N/A,16,84,64.1,10,41.6,50.4,47,22.9,21.9,20,91.2,85.5
290,N/A,28049000700,Hinds County,Mississippi,2019,40,47,32,34,44,25,76,1.2,5.7,12,10.8,-22.9,22,3.1,0.9,33,77.5,74.1,18,79.7,66.2,27,73.6,63.9,48,50,47,57,13.3,17,32,N/A,N/A,61,6.6,19.5,60,4.2,4.8,17,48,16,64,20.3,23.1,35,47,23,30,8.3,5.8,64,N/A,N/A,15,84.4,64.2,10,41.7,50.1,53,22.9,23.7,15,92.3,85.3
291,N/A,28049000700,Hinds County,Mississippi,2020,34,36,32,29,32,26,56,1,0.1,9,17.5,-29.1,22,3.1,0.9,30,77.8,73.7,21,80.8,69.9,29,73,64.7,45,45,45,57,6.7,9.7,40,N/A,N/A,38,7.4,2,63,3.6,4.4,19,48,18,54,20.6,21.5,29,32,26,35,11.1,10.2,29,N/A,N/A,14,84.9,64.3,18,41.8,47.6,59,23,26,12,93.2,85.5
292,N/A,28049000700,Hinds County,Mississippi,2021,38,41,35,36,33,38,42,-0.7,-7.5,24,15.9,-6.6,22,3.1,0.9,45,78.5,77.5,54,85.9,86.8,32,72.5,65.2,43,51,35,47,5.4,4.4,32,N/A,N/A,73,11.2,54,40,5.1,4.2,8,47,7,58,20.6,22.1,36,40,33,36,12.4,12,45,N/A,N/A,14,86.3,67.8,37,41.3,43.4,70,25.3,34.9,12,94.1,85.4
293,N/A,28049000700,Hinds County,Mississippi,2022,38,38,39,38,33,43,42,-0.8,-10.3,24,21.5,-1.8,22,3.1,0.9,58,77.9,79.7,61,87.6,89.7,30,72.6,64.3,44,41,48,24,-11.8,-26.8,44,N/A,N/A,56,13.3,23.4,73,4.9,7.7,8,46,7,63,20.9,23.5,33,40,26,24,13.1,7.3,57,N/A,N/A,8,86.4,60.5,29,41.4,45,60,25.2,29.5,8,94,82.8
294,N/A,28049000700,Hinds County,Mississippi,2023,35,30,40,34,32,36,43,-0.9,-9.6,21,40.3,6.5,22,3.1,0.9,23,77.4,70.1,54,88.8,89.6,43,72.8,69.9,39,26,52,24,27.6,-5.8,20,N/A,N/A,33,-8.7,-21.3,86,3.8,8.2,8,46,7,63,20.7,23.3,32,32,32,20,15.1,6.5,43,N/A,N/A,15,86.3,68.8,47,41.5,41.9,55,25.3,27.2,11,93.9,84.9
295,N/A,28049000700,Hinds County,Mississippi,2024,33,27,39,34,32,36,43,-0.9,-9.6,21,40.3,6.5,22,3.1,0.9,23,77.4,70.1,54,88.8,89.6,43,72.8,69.9,41,33,49,27,-4.9,-12.2,38,N/A,N/A,33,-8.7,-21.3,90,3.6,9.3,8,46,7,50,1.1,1.1,24,16,32,20,15.1,6.5,13,N/A,N/A,15,86.3,68.8,47,41.5,41.9,55,25.3,27.2,11,93.9,84.9
296,N/A,28049003600,Hinds County,Mississippi,2017,29,32,26,32,38,25,20,1.5,-10,55,-1.2,10.6,24,3.1,1,7,76.5,63.4,27,78.6,69.9,43,74.1,71.8,17,24,10,0,4.1,-50,68,N/A,N/A,4,4.5,-28.6,N/A,N/A,N/A,16,48,15,4,20.3,7.9,38,34,43,56,3,10.5,12,N/A,N/A,14,83.7,61.7,78,41.4,37.5,68,23.1,30,13,90,81.4
297,N/A,28049003600,Hinds County,Mississippi,2018,29,32,26,23,22,24,18,1.4,-13.1,27,3.1,-6.5,24,3.1,1,6,77.1,63.5,27,78.6,69.9,39,73.8,69.7,24,37,11,0,4.1,-50,46,N/A,N/A,65,0,60,N/A,N/A,N/A,18,48,17,4,20.3,7.9,39,36,42,56,5.1,12.6,17,N/A,N/A,14,84,62.2,86,41.6,36.2,63,22.9,27.8,7,91.2,80.2
298,N/A,28049003600,Hinds County,Mississippi,2019,28,27,28,20,15,25,18,1.2,-14.2,12,10.8,-19.3,24,3.1,1,7,77.5,64.2,33,79.7,73.9,37,73.6,68.6,28,44,12,67,13.3,133.3,65,N/A,N/A,1,6.6,-50,N/A,N/A,N/A,19,48,18,4,20.3,7.9,34,22,46,36,8.3,7.7,8,N/A,N/A,14,84.4,63.5,90,41.7,35.5,73,22.9,31.8,5,92.3,79.8
299,N/A,28049003600,Hinds County,Mississippi,2020,30,32,28,18,13,24,18,1,-12.7,8,17.5,-29.9,24,3.1,1,6,77.8,63.5,36,80.8,76.6,32,73,66.2,36,58,14,48,6.7,14.3,60,N/A,N/A,67,7.4,175,N/A,N/A,N/A,25,48,24,4,20.6,7.8,36,24,47,13,11.1,0.3,36,N/A,N/A,13,84.9,63,92,41.8,35,79,23,35.4,5,93.2,80.3
300,N/A,28049003600,Hinds County,Mississippi,2021,36,43,28,29,20,38,26,-0.7,-12.4,14,15.9,-28.9,24,3.1,1,3,78.5,59.6,80,85.9,92.5,45,72.5,70.8,36,56,15,65,5.4,50,43,N/A,N/A,61,11.2,54.5,N/A,N/A,N/A,27,47,26,3,20.6,7.6,43,54,32,44,12.4,15.1,64,N/A,N/A,10,86.3,62.5,31,41.3,44.4,78,25.3,39.6,7,94.1,82.4
301,N/A,28049003600,Hinds County,Mississippi,2022,32,36,29,32,24,40,30,-0.8,-11.8,17,21.5,-17.4,24,3.1,1,1,77.9,52.9,81,87.6,93.7,54,72.6,74,20,17,22,2,-11.8,-41.7,6,N/A,N/A,44,13.3,23.5,N/A,N/A,N/A,38,46,36,6,20.9,9.9,46,66,26,65,13.1,31.9,68,N/A,N/A,9,86.4,60.8,14,41.4,49.1,74,25.2,37.2,8,94,82.6
302,N/A,28049003600,Hinds County,Mississippi,2023,30,28,31,34,23,44,32,-0.9,-10.6,14,40.3,-15.6,24,3.1,1,4,77.4,59.1,78,88.8,93.9,68,72.8,79.1,24,25,22,67,27.6,214.3,5,N/A,N/A,4,-8.7,-57.1,N/A,N/A,N/A,38,46,36,6,20.7,9.5,31,36,26,69,15.1,57,3,N/A,N/A,9,86.3,61.8,15,41.5,48.8,73,25.3,36.3,9,93.9,83.9
303,N/A,28049003600,Hinds County,Mississippi,2024,30,28,32,34,23,44,32,-0.9,-10.6,14,40.3,-15.6,24,3.1,1,4,77.4,59.1,78,88.8,93.9,68,72.8,79.1,26,24,27,62,-4.9,18.2,5,N/A,N/A,4,-8.7,-57.1,N/A,N/A,N/A,38,46,36,16,1.1,0.4,31,36,26,69,15.1,57,2,N/A,N/A,9,86.3,61.8,15,41.5,48.8,73,25.3,36.3,9,93.9,83.9
304,N/A,28049010809,Hinds County,Mississippi,2017,48,41,56,51,52,50,53,1.5,4.5,51,-1.2,1.8,19,3.1,0.7,87,76.5,84.1,70,78.6,84.6,23,74.1,62.3,52,56,48,51,4.1,11.1,68,N/A,N/A,50,4.5,7.7,N/A,N/A,N/A,77,48,74,19,20.3,14.2,42,14,70,24,3,-8.1,4,N/A,N/A,71,83.7,89.7,67,41.4,39.2,98,23.1,61,46,90,89.4
305,N/A,28049010809,Hinds County,Mississippi,2018,56,54,59,49,50,48,59,1.4,6.2,42,3.1,-0.6,19,3.1,0.7,89,77.1,85.1,70,78.6,84.6,16,73.8,57.3,54,59,50,51,4.1,11.1,69,N/A,N/A,57,0,9.5,N/A,N/A,N/A,81,48,77,19,20.3,14.2,66,52,80,37,5.1,0.5,68,N/A,N/A,76,84,91.1,81,41.6,37.2,96,22.9,56,68,91.2,93.8
306,N/A,28049010809,Hinds County,Mississippi,2019,46,34,59,49,52,46,63,1.2,7.6,40,10.8,4.7,19,3.1,0.7,93,77.5,86.7,61,79.7,82.8,13,73.6,54.5,34,20,47,42,13.3,15,4,N/A,N/A,14,6.6,-41.3,N/A,N/A,N/A,75,48,72,19,20.3,14.2,58,31,84,60,8.3,12,2,N/A,N/A,71,84.4,90.2,82,41.7,37.1,97,22.9,57.7,87,92.3,96.9
307,N/A,28049010809,Hinds County,Mississippi,2020,62,66,58,54,63,44,65,1,8.9,61,17.5,35.4,19,3.1,0.7,92,77.8,86.6,56,80.8,82.5,10,73,51.7,56,66,46,68,6.7,39.1,63,N/A,N/A,66,7.4,25.9,N/A,N/A,N/A,70,48,67,21,20.6,15,77,70,84,75,11.1,23.8,66,N/A,N/A,61,84.9,88,79,41.8,37.7,97,23,60,97,93.2,98.8
308,N/A,28049010809,Hinds County,Mississippi,2021,43,40,46,41,42,40,59,-0.7,4.5,25,15.9,-17.7,19,3.1,0.7,82,78.5,85,43,85.9,84,16,72.5,55.7,32,25,38,10,5.4,-9.4,5,N/A,N/A,61,11.2,26.5,N/A,N/A,N/A,58,47,54,18,20.6,14.3,57,54,60,57,12.4,15,52,N/A,N/A,18,86.3,70.9,48,41.3,41.6,81,25.3,42.2,91,94.1,98.3
309,N/A,28049010809,Hinds County,Mississippi,2022,38,34,42,30,26,34,32,-0.8,-4.4,19,21.5,-35.2,19,3.1,0.7,79,77.9,84.1,21,87.6,79.3,16,72.6,55.9,39,34,44,27,-11.8,-17.2,19,N/A,N/A,56,13.3,23.3,N/A,N/A,N/A,60,46,55,27,20.9,16.6,46,43,48,25,13.1,0.7,61,N/A,N/A,15,86.4,68.8,32,41.4,44.5,88,25.2,50,57,94,94.8
310,N/A,28049010809,Hinds County,Mississippi,2023,34,29,39,28,20,36,20,-0.9,-19.7,20,40.3,-19.9,19,3.1,0.7,76,77.4,82.9,32,88.8,84.7,16,72.8,55.7,46,50,43,40,27.6,29.2,48,N/A,N/A,61,-8.7,5.7,N/A,N/A,N/A,60,46,55,26,20.7,15.9,26,16,37,20,15.1,-5.9,11,N/A,N/A,34,86.3,80.6,28,41.5,45.4,N/A,25.3,N/A,48,93.9,93.7
311,N/A,28049010809,Hinds County,Mississippi,2024,38,33,43,28,20,36,20,-0.9,-19.7,20,40.3,-19.9,19,3.1,0.7,76,77.4,82.9,32,88.8,84.7,16,72.8,55.7,46,38,55,7,-4.9,-19.4,45,N/A,N/A,61,-8.7,5.7,N/A,N/A,N/A,60,46,55,50,1.1,1.1,40,42,37,20,15.1,-5.9,64,N/A,N/A,34,86.3,80.6,28,41.5,45.4,N/A,25.3,N/A,48,93.9,93.7
312,Yes,28049001300,Hinds County,Mississippi,2017,52,46,58,44,25,64,21,1.5,-6.9,29,-1.2,-15.3,65,3.1,5.2,62,76.5,78.9,58,78.6,81.1,70,74.1,80.5,66,59,73,76,4.1,10,62,N/A,N/A,39,4.5,-17.2,52,4.2,4.3,73,48,70,93,20.3,32.1,46,53,38,76,3,8.8,30,N/A,N/A,31,83.7,75.6,2,41.4,57.5,84,23.1,39,34,90,87.2
313,Yes,28049001300,Hinds County,Mississippi,2018,60,64,55,62,60,65,63,1.4,6.2,57,3.1,10.8,65,3.1,5.2,61,77.1,79.2,58,78.6,81.1,75,73.8,81.7,74,77,72,76,4.1,10,65,N/A,N/A,89,0,32.8,52,4.2,4.3,70,48,67,93,20.3,32.1,42,56,28,68,5.1,7.6,44,N/A,N/A,33,84,77,2,41.6,57.4,57,22.9,25.3,20,91.2,85.4
314,Yes,28049001300,Hinds County,Mississippi,2019,55,58,52,68,70,67,77,1.2,16.1,64,10.8,28.4,65,3.1,5.2,60,77.5,79.3,61,79.7,82.9,82,73.6,83.9,62,53,70,41,13.3,0.9,70,N/A,N/A,47,6.6,-5.4,52,4.2,4.3,66,48,63,93,20.3,32.1,36,52,19,56,8.3,6.4,49,N/A,N/A,38,84.4,79.8,2,41.7,56.9,29,22.9,16,8,92.3,82.2
315,Yes,28049001300,Hinds County,Mississippi,2020,50,50,49,66,66,67,79,1,21.6,53,17.5,23.6,65,3.1,5.2,50,77.8,77.8,63,80.8,84.5,90,73,87.2,58,51,66,65,6.7,6.4,36,N/A,N/A,52,7.4,0,36,3.6,2.8,70,48,67,92,20.6,32.1,24,32,15,41,11.1,3.3,24,N/A,N/A,41,84.9,81.6,4,41.8,54.6,10,23,7.7,6,93.2,81.8
316,Yes,28049001300,Hinds County,Mississippi,2021,57,64,50,65,65,65,78,-0.7,18.1,52,15.9,21.8,65,3.1,5.2,30,78.5,73.6,74,85.9,91.1,92,72.5,88.2,73,75,71,53,5.4,0.8,81,N/A,N/A,90,11.2,56.1,56,5.1,5.6,63,47,59,93,20.6,32.3,32,52,13,33,12.4,-2,70,N/A,N/A,25,86.3,75.9,4,41.3,54.9,16,25.3,13,6,94.1,81.5
317,Yes,28049001300,Hinds County,Mississippi,2022,58,58,57,66,62,70,68,-0.8,7.7,56,21.5,33.6,65,3.1,5.2,42,77.9,76.1,76,87.6,92.8,97,72.6,92.7,70,62,77,75,-11.8,-6,70,N/A,N/A,41,13.3,-6.1,47,4.9,4.7,91,46,85,93,20.9,32.8,36,50,23,31,13.1,-4.9,69,N/A,N/A,16,86.4,69.6,4,41.4,54.9,41,25.2,22,30,94,90.8
318,Yes,28049001300,Hinds County,Mississippi,2023,44,33,56,49,31,67,34,-0.9,-6.7,28,40.3,2.9,65,3.1,5.2,26,77.4,71.2,81,88.8,94.4,97,72.8,92.7,61,47,75,44,27.6,5.5,47,N/A,N/A,50,-8.7,-21,41,3.8,3.2,91,46,85,94,20.7,33.6,24,20,27,30,15.1,-7,11,N/A,N/A,8,86.3,61.2,5,41.5,54.2,65,25.3,32,31,93.9,90.9
319,Yes,28049001300,Hinds County,Mississippi,2024,48,40,57,49,31,67,34,-0.9,-6.7,28,40.3,2.9,65,3.1,5.2,26,77.4,71.2,81,88.8,94.4,97,72.8,92.7,70,63,76,86,-4.9,4.8,53,N/A,N/A,50,-8.7,-21,42,3.6,3.1,91,46,85,96,1.1,4,26,25,27,30,15.1,-7,20,N/A,N/A,8,86.3,61.2,5,41.5,54.2,65,25.3,32,31,93.9,90.9
320,N/A,28049003800,Hinds County,Mississippi,2017,36,37,36,22,13,31,21,1.5,-5.2,5,-1.2,-34,18,3.1,0.7,38,76.5,74.2,8,78.6,55.7,59,74.1,76.9,38,44,33,16,4.1,-8,49,N/A,N/A,66,4.5,46.7,56,4.2,4.5,25,48,24,18,20.3,14,50,54,45,27,3,0.2,82,N/A,N/A,9,83.7,55.2,83,41.4,36.8,75,23.1,33.1,14,90,82
321,N/A,28049003800,Hinds County,Mississippi,2018,30,22,38,25,20,30,14,1.4,-10.9,26,3.1,-4.1,18,3.1,0.7,38,77.1,74.9,8,78.6,55.7,55,73.8,75.6,23,12,34,16,4.1,-8,13,N/A,N/A,7,0,-36.4,56,4.2,4.5,27,48,26,18,20.3,14,42,34,51,41,5.1,7.3,28,N/A,N/A,11,84,59.2,77,41.6,37.8,91,22.9,45.6,24,91.2,86.4
322,N/A,28049003800,Hinds County,Mississippi,2019,29,20,38,21,12,30,14,1.2,-11,11,10.8,-13.8,18,3.1,0.7,36,77.5,74.8,11,79.7,61,56,73.6,75.4,24,15,32,10,13.3,-4.3,29,N/A,N/A,7,6.6,-35.7,56,4.2,4.5,21,48,20,18,20.3,14,43,34,52,42,8.3,10.6,26,N/A,N/A,12,84.4,60.8,74,41.7,38.5,95,22.9,52.4,25,92.3,88.2
323,N/A,28049003800,Hinds County,Mississippi,2020,37,42,32,22,14,31,14,1,-11,15,17.5,-2.9,18,3.1,0.7,32,77.8,74.2,18,80.8,68,55,73,74.7,40,67,14,66,6.7,27.3,63,N/A,N/A,71,7.4,100,N/A,N/A,N/A,16,48,15,13,20.6,12.8,49,46,52,55,11.1,20,38,N/A,N/A,17,84.9,67.2,76,41.8,38.1,98,23,63.1,19,93.2,87.8
324,N/A,28049003800,Hinds County,Mississippi,2021,35,39,31,28,24,32,26,-0.7,-7.4,23,15.9,0.5,18,3.1,0.7,13,78.5,67.2,44,85.9,84.3,52,72.5,73.1,32,50,14,58,5.4,14.3,27,N/A,N/A,65,11.2,50,N/A,N/A,N/A,11,47,10,18,20.6,14.1,45,42,48,41,12.4,14.7,44,N/A,N/A,28,86.3,77.8,72,41.3,38.1,74,25.3,37.2,19,94.1,88
325,N/A,28049003800,Hinds County,Mississippi,2022,32,32,33,28,21,35,25,-0.8,-11.1,17,21.5,-5.1,18,3.1,0.7,17,77.9,68.6,47,87.6,86.9,58,72.6,75.5,14,13,16,13,-11.8,-28.1,17,N/A,N/A,8,13.3,-22.2,N/A,N/A,N/A,7,46,7,24,20.9,15.9,56,62,49,37,13.1,14.1,87,N/A,N/A,24,86.4,75.6,72,41.4,38.1,89,25.2,51.5,12,94,85.3
326,N/A,28049003800,Hinds County,Mississippi,2023,26,22,30,30,16,44,25,-0.9,-12.1,6,40.3,-29.9,18,3.1,0.7,3,77.4,58.3,62,88.8,91,91,72.8,88.1,18,23,14,24,27.6,13,14,N/A,N/A,32,-8.7,-14.3,N/A,N/A,N/A,7,46,7,21,20.7,14.9,30,28,32,26,15.1,10.9,30,N/A,N/A,23,86.3,74.9,66,41.5,39.2,22,25.3,14.8,18,93.9,87.9
327,N/A,28049003800,Hinds County,Mississippi,2024,32,31,33,30,16,44,25,-0.9,-12.1,6,40.3,-29.9,18,3.1,0.7,3,77.4,58.3,62,88.8,91,91,72.8,88.1,36,47,24,59,-4.9,3.8,51,N/A,N/A,32,-8.7,-14.3,N/A,N/A,N/A,7,46,7,40,1.1,0.9,31,30,32,26,15.1,10.9,33,N/A,N/A,23,86.3,74.9,66,41.5,39.2,22,25.3,14.8,18,93.9,87.9
328,Yes,28121020401,Rankin County,Mississippi,2017,55,60,50,50,61,39,68,1.5,6.3,54,-1.2,6.3,8,3.1,0.2,81,76.5,82.5,50,78.6,78.5,16,74.1,57.9,68,76,59,65,4.1,6,80,N/A,N/A,83,4.5,25,30,4.2,2.9,58,48,56,88,20.3,29.5,47,42,52,31,3,-0.9,54,N/A,N/A,40,83.7,79.8,69,41.4,38.9,66,23.1,29.1,33,90,87.1
