county_fips,STNAME,county_name,total_pop,black_pop,black_pct
13075,Georgia,Cook,17264,4884,28.29
13075,Georgia,Cook,17414,4922,28.26
13075,Georgia,Cook,17760,5020,28.27
13075,Georgia,Cook,17984,5030,27.97
13077,Georgia,Coweta,146169,27361,18.72
13077,Georgia,Coweta,146759,27582,18.79
13077,Georgia,Coweta,149999,28782,19.19
13077,Georgia,Coweta,153002,30305,19.81
13077,Georgia,Coweta,156269,31883,20.4
13077,Georgia,Coweta,158233,32669,20.65
13079,Georgia,Crawford,12126,2569,21.19
13079,Georgia,Crawford,12102,2570,21.24
13079,Georgia,Crawford,12140,2566,21.14
13079,Georgia,Crawford,12197,2542,20.84
13079,Georgia,Crawford,12335,2576,20.88
13079,Georgia,Crawford,12349,2580,20.89
13081,Georgia,Crisp,20130,9158,45.49
13081,Georgia,Crisp,20056,9122,45.48
13081,Georgia,Crisp,20005,9051,45.24
13081,Georgia,Crisp,19755,8938,45.24
13081,Georgia,Crisp,19668,8958,45.55
13081,Georgia,Crisp,19468,8906,45.75
13083,Georgia,Dade,16246,245,1.51
13083,Georgia,Dade,16235,251,1.55
13083,Georgia,Dade,16220,269,1.66
13083,Georgia,Dade,16114,289,1.79
13083,Georgia,Dade,16188,302,1.87
13083,Georgia,Dade,16068,307,1.91
13085,Georgia,Dawson,26797,351,1.31
13085,Georgia,Dawson,27061,370,1.37
13085,Georgia,Dawson,28505,436,1.53
13085,Georgia,Dawson,30175,543,1.8
13085,Georgia,Dawson,31720,677,2.13
13085,Georgia,Dawson,33748,859,2.55
13087,Georgia,Decatur,29367,12605,42.92
13087,Georgia,Decatur,29326,12590,42.93
13087,Georgia,Decatur,29097,12446,42.77
13087,Georgia,Decatur,29038,12368,42.59
13087,Georgia,Decatur,29124,12485,42.87
13087,Georgia,Decatur,29391,12647,43.03
13089,Georgia,DeKalb,764532,411860,53.87
13089,Georgia,DeKalb,764630,411660,53.84
13089,Georgia,DeKalb,759333,408162,53.75
13089,Georgia,DeKalb,764440,411691,53.86
13089,Georgia,DeKalb,768047,411300,53.55
13089,Georgia,DeKalb,770307,408704,53.06
13091,Georgia,Dodge,20002,6102,30.51
13091,Georgia,Dodge,19952,6071,30.43
13091,Georgia,Dodge,19739,5994,30.37
13091,Georgia,Dodge,19903,6098,30.64
13091,Georgia,Dodge,19799,6040,30.51
13091,Georgia,Dodge,19630,6000,30.57
13093,Georgia,Dooly,11214,5629,50.2
13093,Georgia,Dooly,11159,5599,50.17
13093,Georgia,Dooly,10879,5412,49.75
13093,Georgia,Dooly,10639,5172,48.61
13093,Georgia,Dooly,11056,5336,48.26
13093,Georgia,Dooly,11186,5335,47.69
13095,Georgia,Dougherty,85796,61423,71.59
13095,Georgia,Dougherty,85161,60992,71.62
13095,Georgia,Dougherty,82271,58907,71.6
13095,Georgia,Dougherty,82972,59694,71.94
13095,Georgia,Dougherty,82635,59527,72.04
13095,Georgia,Dougherty,82418,59647,72.37
13097,Georgia,Douglas,144336,73077,50.63
13097,Georgia,Douglas,144678,73618,50.88
13097,Georgia,Douglas,145786,75783,51.98
13097,Georgia,Douglas,147690,78918,53.43
13097,Georgia,Douglas,149401,81469,54.53
13097,Georgia,Douglas,151887,84171,55.42
13099,Georgia,Early,10851,5686,52.4
13099,Georgia,Early,10796,5664,52.46
13099,Georgia,Early,10638,5589,52.54
13099,Georgia,Early,10567,5578,52.79
13099,Georgia,Early,10570,5552,52.53
13099,Georgia,Early,10444,5494,52.6
13101,Georgia,Echols,3704,260,7.02
13101,Georgia,Echols,3721,265,7.12
13101,Georgia,Echols,3697,292,7.9
13101,Georgia,Echols,3694,310,8.39
13101,Georgia,Echols,3739,282,7.54
13101,Georgia,Echols,3698,276,7.46
13103,Georgia,Effingham,64792,9376,14.47
13103,Georgia,Effingham,65192,9512,14.59
13103,Georgia,Effingham,66795,10111,15.14
13103,Georgia,Effingham,69030,10886,15.77
13103,Georgia,Effingham,71549,11705,16.36
13103,Georgia,Effingham,73148,12286,16.8
13105,Georgia,Elbert,19634,5760,29.34
13105,Georgia,Elbert,19665,5768,29.33
13105,Georgia,Elbert,19572,5719,29.22
13105,Georgia,Elbert,19853,5669,28.55
13105,Georgia,Elbert,20003,5664,28.32
13105,Georgia,Elbert,20152,5652,28.05
13107,Georgia,Emanuel,22772,7975,35.02
13107,Georgia,Emanuel,22902,8083,35.29
13107,Georgia,Emanuel,22907,8004,34.94
13107,Georgia,Emanuel,22953,8066,35.14
13107,Georgia,Emanuel,23146,8098,34.99
13107,Georgia,Emanuel,23224,8095,34.86
13109,Georgia,Evans,10776,3420,31.74
13109,Georgia,Evans,10795,3435,31.82
13109,Georgia,Evans,10704,3429,32.03
13109,Georgia,Evans,10662,3398,31.87
13109,Georgia,Evans,10753,3403,31.65
13109,Georgia,Evans,10869,3402,31.3
13111,Georgia,Fannin,25320,239,0.94
13111,Georgia,Fannin,25437,253,0.99
13111,Georgia,Fannin,25800,289,1.12
13111,Georgia,Fannin,25702,308,1.2
13111,Georgia,Fannin,25916,308,1.19
13111,Georgia,Fannin,25854,314,1.21
13113,Georgia,Fayette,119196,30818,25.85
13113,Georgia,Fayette,119512,31071,26.0
13113,Georgia,Fayette,120751,32386,26.82
13113,Georgia,Fayette,122150,33490,27.42
13113,Georgia,Fayette,123698,34406,27.81
13113,Georgia,Fayette,125107,35180,28.12
13115,Georgia,Floyd,98580,14891,15.11
13115,Georgia,Floyd,98583,14932,15.15
13115,Georgia,Floyd,98498,14806,15.03
13115,Georgia,Floyd,99586,14907,14.97
13115,Georgia,Floyd,100407,14973,14.91
13115,Georgia,Floyd,101390,15139,14.93
13117,Georgia,Forsyth,251285,11534,4.59
13117,Georgia,Forsyth,252911,11743,4.64
13117,Georgia,Forsyth,260816,12856,4.93
13117,Georgia,Forsyth,268075,13205,4.93
13117,Georgia,Forsyth,274535,13566,4.94
13117,Georgia,Forsyth,280096,13933,4.97
13119,Georgia,Franklin,23429,2260,9.65
13119,Georgia,Franklin,23477,2273,9.68
13119,Georgia,Franklin,23518,2201,9.36
13119,Georgia,Franklin,24151,2323,9.62
13119,Georgia,Franklin,24815,2398,9.66
13119,Georgia,Franklin,25208,2512,9.97
13121,Georgia,Fulton,1066546,473311,44.38
13121,Georgia,Fulton,1069333,474809,44.4
13121,Georgia,Fulton,1062576,474933,44.7
13121,Georgia,Fulton,1076569,483361,44.9
13121,Georgia,Fulton,1083971,487001,44.93
13121,Georgia,Fulton,1090354,488905,44.84
13123,Georgia,Gilmer,31342,459,1.46
13123,Georgia,Gilmer,31422,470,1.5
13123,Georgia,Gilmer,32102,502,1.56
13123,Georgia,Gilmer,32413,499,1.54
13123,Georgia,Gilmer,32868,550,1.67
13123,Georgia,Gilmer,33327,571,1.71
13125,Georgia,Glascock,2880,263,9.13
13125,Georgia,Glascock,2893,266,9.19
13125,Georgia,Glascock,2897,256,8.84
13125,Georgia,Glascock,2919,253,8.67
13125,Georgia,Glascock,2943,258,8.77
13125,Georgia,Glascock,3008,263,8.74
13127,Georgia,Glynn,84505,22477,26.6
13127,Georgia,Glynn,84490,22464,26.59
13127,Georgia,Glynn,84773,22314,26.32
13127,Georgia,Glynn,85202,22249,26.11
13127,Georgia,Glynn,86229,22396,25.97
13127,Georgia,Glynn,86540,22367,25.85
13129,Georgia,Gordon,57548,2581,4.48
13129,Georgia,Gordon,57729,2605,4.51
13129,Georgia,Gordon,58252,2608,4.48
13129,Georgia,Gordon,58909,2736,4.64
13129,Georgia,Gordon,59844,2945,4.92
13129,Georgia,Gordon,60765,3109,5.12
13131,Georgia,Grady,26238,7722,29.43
13131,Georgia,Grady,26227,7684,29.3
13131,Georgia,Grady,25858,7617,29.46
13131,Georgia,Grady,26056,7708,29.58
13131,Georgia,Grady,26130,7687,29.42
13131,Georgia,Grady,26271,7637,29.07
13133,Georgia,Greene,18915,6166,32.6
13133,Georgia,Greene,19032,6170,32.42
13133,Georgia,Greene,19553,6125,31.33
13133,Georgia,Greene,20136,6120,30.39
13133,Georgia,Greene,20733,6170,29.76
13133,Georgia,Greene,21091,6077,28.81
13135,Georgia,Gwinnett,957290,286388,29.92
13135,Georgia,Gwinnett,958378,287870,30.04
13135,Georgia,Gwinnett,965458,295505,30.61
13135,Georgia,Gwinnett,980015,304307,31.05
13135,Georgia,Gwinnett,991602,309306,31.19
13135,Georgia,Gwinnett,1003869,313174,31.2
13137,Georgia,Habersham,46029,1877,4.08
13137,Georgia,Habersham,46140,1887,4.09
13137,Georgia,Habersham,46753,1885,4.03
13137,Georgia,Habersham,47558,1853,3.9
13137,Georgia,Habersham,48851,2036,4.17
13137,Georgia,Habersham,49665,2023,4.07
13139,Georgia,Hall,202823,16583,8.18
13139,Georgia,Hall,203409,16626,8.17
13139,Georgia,Hall,206998,17147,8.28
13139,Georgia,Hall,213126,18301,8.59
13139,Georgia,Hall,218248,19095,8.75
13139,Georgia,Hall,221745,19641,8.86
13141,Georgia,Hancock,8733,6290,72.03
13141,Georgia,Hancock,8709,6247,71.73
13141,Georgia,Hancock,8676,6133,70.69
13141,Georgia,Hancock,8453,5837,69.05
13141,Georgia,Hancock,8730,5976,68.45
13141,Georgia,Hancock,8683,5854,67.42
13143,Georgia,Haralson,29918,1346,4.5
13143,Georgia,Haralson,30040,1357,4.52
13143,Georgia,Haralson,30601,1417,4.63
13143,Georgia,Haralson,31340,1532,4.89
13143,Georgia,Haralson,32040,1690,5.27
13143,Georgia,Haralson,32404,1738,5.36
13145,Georgia,Harris,34667,5741,16.56
13145,Georgia,Harris,34900,5766,16.52
13145,Georgia,Harris,35594,5781,16.24
13145,Georgia,Harris,36308,6018,16.57
13145,Georgia,Harris,36700,6189,16.86
13145,Georgia,Harris,36929,6340,17.17
13147,Georgia,Hart,25831,4943,19.14
13147,Georgia,Hart,25883,4939,19.08
13147,Georgia,Hart,26326,4865,18.48
13147,Georgia,Hart,26877,4934,18.36
13147,Georgia,Hart,27557,4990,18.11
13147,Georgia,Hart,28052,4977,17.74
13149,Georgia,Heard,11410,1116,9.78
13149,Georgia,Heard,11445,1122,9.8
13149,Georgia,Heard,11531,1171,10.16
13149,Georgia,Heard,11720,1185,10.11
13149,Georgia,Heard,12052,1199,9.95
13149,Georgia,Heard,12119,1178,9.72
13151,Georgia,Henry,240705,120583,50.1
13151,Georgia,Henry,241867,122169,50.51
13151,Georgia,Henry,245127,128607,52.47
13151,Georgia,Henry,248559,135488,54.51
13151,Georgia,Henry,254934,143833,56.42
13151,Georgia,Henry,259315,149966,57.83
13153,Georgia,Houston,163640,54581,33.35
13153,Georgia,Houston,164358,54921,33.42
13153,Georgia,Houston,167245,56627,33.86
13153,Georgia,Houston,169791,58568,34.49
13153,Georgia,Houston,171955,60460,35.16
13153,Georgia,Houston,174897,62748,35.88
13155,Georgia,Irwin,9666,2563,26.52
13155,Georgia,Irwin,9650,2568,26.61
13155,Georgia,Irwin,9376,2396,25.55
13155,Georgia,Irwin,9121,2255,24.72
13155,Georgia,Irwin,9123,2268,24.86
13155,Georgia,Irwin,9155,2258,24.66
13157,Georgia,Jackson,75918,5715,7.53
13157,Georgia,Jackson,76740,5837,7.61
13157,Georgia,Jackson,80394,6456,8.03
13157,Georgia,Jackson,84102,7163,8.52
13157,Georgia,Jackson,88723,8098,9.13
13157,Georgia,Jackson,93825,9094,9.69
13159,Georgia,Jasper,14598,2751,18.85
13159,Georgia,Jasper,14670,2750,18.75
13159,Georgia,Jasper,15275,2736,17.91
13159,Georgia,Jasper,15985,2732,17.09
13159,Georgia,Jasper,16496,2814,17.06
13159,Georgia,Jasper,17219,2883,16.74
13161,Georgia,Jeff Davis,14779,2311,15.64
13161,Georgia,Jeff Davis,14802,2329,15.73
13161,Georgia,Jeff Davis,14865,2357,15.86
13161,Georgia,Jeff Davis,14909,2364,15.86
13161,Georgia,Jeff Davis,14927,2335,15.64
13161,Georgia,Jeff Davis,15119,2386,15.78
13163,Georgia,Jefferson,15709,8322,52.98
13163,Georgia,Jefferson,15676,8294,52.91
13163,Georgia,Jefferson,15480,8149,52.64
13163,Georgia,Jefferson,15318,7981,52.1
13163,Georgia,Jefferson,15211,7798,51.27
13163,Georgia,Jefferson,15019,7619,50.73
13165,Georgia,Jenkins,8675,3748,43.2
13165,Georgia,Jenkins,8663,3756,43.36
13165,Georgia,Jenkins,8769,3782,43.13
13165,Georgia,Jenkins,8661,3675,42.43
13165,Georgia,Jenkins,8628,3622,41.98
13165,Georgia,Jenkins,8836,3755,42.5
13167,Georgia,Johnson,9188,3231,35.17
13167,Georgia,Johnson,9183,3243,35.32
13167,Georgia,Johnson,9004,3139,34.86
13167,Georgia,Johnson,9255,3200,34.58
13167,Georgia,Johnson,9328,3243,34.77
13167,Georgia,Johnson,9178,3192,34.78
13169,Georgia,Jones,28349,7292,25.72
13169,Georgia,Jones,28399,7325,25.79
13169,Georgia,Jones,28406,7271,25.6
13169,Georgia,Jones,28514,7336,25.73
13169,Georgia,Jones,29000,7573,26.11
13169,Georgia,Jones,29047,7620,26.23
13171,Georgia,Lamar,18502,5404,29.21
13171,Georgia,Lamar,18554,5390,29.05
13171,Georgia,Lamar,18702,5092,27.23
13171,Georgia,Lamar,19489,5251,26.94
13171,Georgia,Lamar,20420,5547,27.16
13171,Georgia,Lamar,20690,5579,26.96
13173,Georgia,Lanier,9882,2207,22.33
13173,Georgia,Lanier,9929,2223,22.39
13173,Georgia,Lanier,10052,2295,22.83
13173,Georgia,Lanier,10207,2347,22.99
13173,Georgia,Lanier,10452,2433,23.28
13173,Georgia,Lanier,10464,2462,23.53
13175,Georgia,Laurens,49573,18628,37.58
13175,Georgia,Laurens,49542,18620,37.58
13175,Georgia,Laurens,49526,18672,37.7
13175,Georgia,Laurens,49705,18669,37.56
13175,Georgia,Laurens,49932,18760,37.57
13175,Georgia,Laurens,50287,18936,37.66
13177,Georgia,Lee,33159,7810,23.55
13177,Georgia,Lee,33218,7868,23.69
13177,Georgia,Lee,33210,8081,24.33
13177,Georgia,Lee,33699,8517,25.27
13177,Georgia,Lee,33928,8906,26.25
13177,Georgia,Lee,34073,9262,27.18
13179,Georgia,Liberty,65284,29513,45.21
13179,Georgia,Liberty,65339,29542,45.21
13179,Georgia,Liberty,66771,30272,45.34
13179,Georgia,Liberty,68031,30516,44.86
13179,Georgia,Liberty,68235,30719,45.02
13179,Georgia,Liberty,68607,30944,45.1
13181,Georgia,Lincoln,7688,2237,29.1
13181,Georgia,Lincoln,7702,2237,29.04
13181,Georgia,Lincoln,7750,2197,28.35
13181,Georgia,Lincoln,7872,2117,26.89
13181,Georgia,Lincoln,7898,2080,26.34
13181,Georgia,Lincoln,8049,2090,25.97
13183,Georgia,Long,16151,4474,27.7
13183,Georgia,Long,16264,4523,27.81
13183,Georgia,Long,17105,4782,27.96
13183,Georgia,Long,18409,5278,28.67
13183,Georgia,Long,19651,5794,29.48
13183,Georgia,Long,20439,6139,30.04
13185,Georgia,Lowndes,118253,44624,37.74
13185,Georgia,Lowndes,118432,44758,37.79
13185,Georgia,Lowndes,118966,45048,37.87
13185,Georgia,Lowndes,119547,45494,38.06
13185,Georgia,Lowndes,120800,45923,38.02
13185,Georgia,Lowndes,122082,46669,38.23
13187,Georgia,Lumpkin,33487,689,2.06
13187,Georgia,Lumpkin,33636,700,2.08
13187,Georgia,Lumpkin,32844,653,1.99
13187,Georgia,Lumpkin,34763,730,2.1
13187,Georgia,Lumpkin,35268,764,2.17
13187,Georgia,Lumpkin,36016,801,2.22
13189,Georgia,McDuffie,21632,8963,41.43
13189,Georgia,McDuffie,21613,8955,41.43
13189,Georgia,McDuffie,21628,8929,41.28
13189,Georgia,McDuffie,21727,8916,41.04
13189,Georgia,McDuffie,21860,8930,40.85
13189,Georgia,McDuffie,21764,8833,40.59
13191,Georgia,McIntosh,10972,3660,33.36
13191,Georgia,McIntosh,10984,3651,33.24
13191,Georgia,McIntosh,11056,3543,32.05
13191,Georgia,McIntosh,11190,3495,31.23
13191,Georgia,McIntosh,11532,3556,30.84
13191,Georgia,McIntosh,11800,3574,30.29
13193,Georgia,Macon,12078,7342,60.79
13193,Georgia,Macon,12020,7286,60.62
13193,Georgia,Macon,11854,7130,60.15
13193,Georgia,Macon,11778,7040,59.77
13193,Georgia,Macon,11838,7031,59.39
13193,Georgia,Macon,11831,6961,58.84
13195,Georgia,Madison,30127,2924,9.71
13195,Georgia,Madison,30276,2957,9.77
13195,Georgia,Madison,30891,3109,10.06
13195,Georgia,Madison,31447,3251,10.34
13195,Georgia,Madison,32255,3401,10.54
13195,Georgia,Madison,32771,3496,10.67
13197,Georgia,Marion,7503,2341,31.2
13197,Georgia,Marion,7528,2353,31.26
13197,Georgia,Marion,7431,2309,31.07
13197,Georgia,Marion,7464,2266,30.36
13197,Georgia,Marion,7485,2218,29.63
13197,Georgia,Marion,7635,2279,29.85
13199,Georgia,Meriwether,20622,7952,38.56
13199,Georgia,Meriwether,20619,7925,38.44
13199,Georgia,Meriwether,20733,7734,37.3
13199,Georgia,Meriwether,20892,7699,36.85
13199,Georgia,Meriwether,20964,7587,36.19
13199,Georgia,Meriwether,21439,7607,35.48
13201,Georgia,Miller,6000,1744,29.07
13201,Georgia,Miller,5992,1749,29.19
13201,Georgia,Miller,5852,1691,28.9
13201,Georgia,Miller,5790,1655,28.58
13201,Georgia,Miller,5790,1639,28.31
13201,Georgia,Miller,5824,1643,28.21
13205,Georgia,Mitchell,21766,10401,47.79
13205,Georgia,Mitchell,21676,10345,47.73
13205,Georgia,Mitchell,21326,10120,47.45
13205,Georgia,Mitchell,21182,9943,46.94
13205,Georgia,Mitchell,20778,9638,46.39
13205,Georgia,Mitchell,20329,9436,46.42
13207,Georgia,Monroe,27957,6388,22.85
13207,Georgia,Monroe,28059,6398,22.8
13207,Georgia,Monroe,28752,6367,22.14
13207,Georgia,Monroe,29455,6447,21.89
13207,Georgia,Monroe,30616,6807,22.23
13207,Georgia,Monroe,31437,6882,21.89
13209,Georgia,Montgomery,8602,2237,26.01
13209,Georgia,Montgomery,8569,2230,26.02
13209,Georgia,Montgomery,8640,2255,26.1
13209,Georgia,Montgomery,8656,2289,26.44
13209,Georgia,Montgomery,8767,2332,26.6
13209,Georgia,Montgomery,8566,2266,26.45
13211,Georgia,Morgan,20100,4327,21.53
13211,Georgia,Morgan,20206,4331,21.43
13211,Georgia,Morgan,20660,4336,20.99
13211,Georgia,Morgan,21048,4294,20.4
13211,Georgia,Morgan,21537,4284,19.89
13211,Georgia,Morgan,21940,4379,19.96
13213,Georgia,Murray,39975,527,1.32
13213,Georgia,Murray,40012,542,1.35
13213,Georgia,Murray,39976,566,1.42
13213,Georgia,Murray,40432,648,1.6
13213,Georgia,Murray,41072,687,1.67
13213,Georgia,Murray,41316,714,1.73
13215,Georgia,Muscogee,206918,100128,48.39
13215,Georgia,Muscogee,207015,100184,48.39
13215,Georgia,Muscogee,205094,99654,48.59
13215,Georgia,Muscogee,202658,99524,49.11
13215,Georgia,Muscogee,201959,99930,49.48
13215,Georgia,Muscogee,201830,100478,49.78
13217,Georgia,Newton,112529,54741,48.65
13217,Georgia,Newton,112897,55176,48.87
13217,Georgia,Newton,115356,57604,49.94
13217,Georgia,Newton,117970,60274,51.09
13217,Georgia,Newton,120529,62716,52.03
13217,Georgia,Newton,124010,65578,52.88
13219,Georgia,Oconee,41804,2137,5.11
13219,Georgia,Oconee,42025,2135,5.08
13219,Georgia,Oconee,43049,2188,5.08
13219,Georgia,Oconee,43676,2210,5.06
13219,Georgia,Oconee,44256,2196,4.96
13219,Georgia,Oconee,44751,2179,4.87
13221,Georgia,Oglethorpe,14823,2532,17.08
13221,Georgia,Oglethorpe,14867,2548,17.14
13221,Georgia,Oglethorpe,15187,2560,16.86
13221,Georgia,Oglethorpe,15532,2597,16.72
13221,Georgia,Oglethorpe,15788,2587,16.39
13221,Georgia,Oglethorpe,16172,2633,16.28
13223,Georgia,Paulding,168651,38509,22.83
13223,Georgia,Paulding,169576,39139,23.08
13223,Georgia,Paulding,173998,42144,24.22
13223,Georgia,Paulding,178885,45709,25.55
13223,Georgia,Paulding,183535,49208,26.81
13223,Georgia,Paulding,188549,52329,27.75
13225,Georgia,Peach,27988,12359,44.16
13225,Georgia,Peach,28042,12379,44.14
13225,Georgia,Peach,28254,12480,44.17
13225,Georgia,Peach,28484,12746,44.75
13225,Georgia,Peach,28807,12896,44.77
13225,Georgia,Peach,29213,13132,44.95
13227,Georgia,Pickens,33222,448,1.35
13227,Georgia,Pickens,33347,459,1.38
13227,Georgia,Pickens,34035,466,1.37
13227,Georgia,Pickens,34817,528,1.52
13227,Georgia,Pickens,35975,571,1.59
13227,Georgia,Pickens,36580,611,1.67
13229,Georgia,Pierce,19713,1754,8.9
13229,Georgia,Pierce,19746,1760,8.91
13229,Georgia,Pierce,19978,1820,9.11
13229,Georgia,Pierce,20176,1909,9.46
13229,Georgia,Pierce,20443,1936,9.47
13229,Georgia,Pierce,20669,1912,9.25
13231,Georgia,Pike,18885,1692,8.96
13231,Georgia,Pike,18943,1685,8.9
13231,Georgia,Pike,19545,1737,8.89
13231,Georgia,Pike,19936,1731,8.68
13231,Georgia,Pike,20422,1775,8.69
13231,Georgia,Pike,20669,1778,8.6
13233,Georgia,Polk,42848,5589,13.04
13233,Georgia,Polk,42922,5612,13.07
13233,Georgia,Polk,43322,5713,13.19
13233,Georgia,Polk,43706,5662,12.95
13233,Georgia,Polk,44363,5647,12.73
13233,Georgia,Polk,44610,5640,12.64
13235,Georgia,Pulaski,9857,3202,32.48
13235,Georgia,Pulaski,9874,3207,32.48
13235,Georgia,Pulaski,9572,3062,31.99
13235,Georgia,Pulaski,9953,3198,32.13
13235,Georgia,Pulaski,10114,3252,32.15
13235,Georgia,Pulaski,10180,3236,31.79
13237,Georgia,Putnam,22044,5829,26.44
13237,Georgia,Putnam,22166,5848,26.38
13237,Georgia,Putnam,22614,5954,26.33
13237,Georgia,Putnam,22928,6049,26.38
13237,Georgia,Putnam,23183,6028,26.0
13237,Georgia,Putnam,23383,6040,25.83
13239,Georgia,Quitman,2234,1070,47.9
13239,Georgia,Quitman,2224,1061,47.71
13239,Georgia,Quitman,2239,1061,47.39
13239,Georgia,Quitman,2254,1020,45.25
13239,Georgia,Quitman,2278,1028,45.13
13239,Georgia,Quitman,2323,1054,45.37
13241,Georgia,Rabun,16879,236,1.4
13241,Georgia,Rabun,16913,246,1.45
13241,Georgia,Rabun,17119,267,1.56
13241,Georgia,Rabun,17292,270,1.56
13241,Georgia,Rabun,17525,290,1.65
13241,Georgia,Rabun,17711,286,1.61
13243,Georgia,Randolph,6417,3944,61.46
13243,Georgia,Randolph,6364,3900,61.28
13243,Georgia,Randolph,6262,3796,60.62
13243,Georgia,Randolph,6155,3713,60.32
13243,Georgia,Randolph,6113,3671,60.05
13243,Georgia,Randolph,6085,3658,60.12
13245,Georgia,Richmond,206601,120378,58.27
13245,Georgia,Richmond,206557,120524,58.35
13245,Georgia,Richmond,205331,120452,58.66
13245,Georgia,Richmond,206510,121719,58.94
13245,Georgia,Richmond,205646,121809,59.23
13245,Georgia,Richmond,206303,122680,59.47
13247,Georgia,Rockdale,93513,55969,59.85
13247,Georgia,Rockdale,93617,56371,60.21
13247,Georgia,Rockdale,93899,57449,61.18
13247,Georgia,Rockdale,95016,59371,62.49
13247,Georgia,Rockdale,96263,60880,63.24
13247,Georgia,Rockdale,97610,62187,63.71
13249,Georgia,Schley,4550,932,20.48
13249,Georgia,Schley,4538,932,20.54
13249,Georgia,Schley,4488,919,20.48
13249,Georgia,Schley,4503,927,20.59
13249,Georgia,Schley,4534,909,20.05
13249,Georgia,Schley,4503,894,19.85
13251,Georgia,Screven,14065,5702,40.54
13251,Georgia,Screven,14079,5689,40.41
13251,Georgia,Screven,14067,5672,40.32
13251,Georgia,Screven,13977,5590,39.99
13251,Georgia,Screven,14204,5553,39.09
13251,Georgia,Screven,14325,5516,38.51
13253,Georgia,Seminole,9152,3079,33.64
13253,Georgia,Seminole,9133,3072,33.64
13253,Georgia,Seminole,9166,3053,33.31
13253,Georgia,Seminole,9129,3050,33.41
13253,Georgia,Seminole,9080,2955,32.54
13253,Georgia,Seminole,9274,2993,32.27
13255,Georgia,Spalding,67301,23932,35.56
13255,Georgia,Spalding,67465,24081,35.69
13255,Georgia,Spalding,67698,24585,36.32
13255,Georgia,Spalding,69015,25554,37.03
13255,Georgia,Spalding,69992,26274,37.54
13255,Georgia,Spalding,70292,26659,37.93
13257,Georgia,Stephens,26776,3027,11.3
13257,Georgia,Stephens,26816,3018,11.25
13257,Georgia,Stephens,26769,2979,11.13
13257,Georgia,Stephens,26724,2956,11.06
13257,Georgia,Stephens,27255,2928,10.74
13257,Georgia,Stephens,27498,2969,10.8
13259,Georgia,Stewart,5311,2641,49.73
13259,Georgia,Stewart,5294,2630,49.68
13259,Georgia,Stewart,4913,2447,49.81
13259,Georgia,Stewart,4634,2369,51.12
13259,Georgia,Stewart,4697,2379,50.65
13259,Georgia,Stewart,4809,2400,49.91
13261,Georgia,Sumter,29614,15821,53.42
13261,Georgia,Sumter,29522,15755,53.37
13261,Georgia,Sumter,28989,15378,53.05
13261,Georgia,Sumter,28880,15294,52.96
13261,Georgia,Sumter,28942,15359,53.07
13261,Georgia,Sumter,28972,15355,53.0
13263,Georgia,Talbot,5733,3184,55.54
13263,Georgia,Talbot,5725,3176,55.48
13263,Georgia,Talbot,5757,3175,55.15
13263,Georgia,Talbot,5759,3114,54.07
13263,Georgia,Talbot,5715,3057,53.49
13263,Georgia,Talbot,5755,3033,52.7
13265,Georgia,Taliaferro,1558,837,53.72
13265,Georgia,Taliaferro,1558,835,53.59
13265,Georgia,Taliaferro,1567,830,52.97
13265,Georgia,Taliaferro,1600,844,52.75
13265,Georgia,Taliaferro,1601,845,52.78
13265,Georgia,Taliaferro,1620,866,53.46
13267,Georgia,Tattnall,24287,7320,30.14
13267,Georgia,Tattnall,24325,7325,30.11
13267,Georgia,Tattnall,24100,7086,29.4
13267,Georgia,Tattnall,24012,7031,29.28
13267,Georgia,Tattnall,24328,7175,29.49
13267,Georgia,Tattnall,24275,7097,29.24
13269,Georgia,Taylor,7815,2924,37.42
13269,Georgia,Taylor,7819,2926,37.42
13269,Georgia,Taylor,7770,2891,37.21
13269,Georgia,Taylor,7767,2834,36.49
13269,Georgia,Taylor,7793,2805,35.99
13269,Georgia,Taylor,7783,2710,34.82
13271,Georgia,Telfair,12472,4702,37.7
13271,Georgia,Telfair,12453,4701,37.75
13271,Georgia,Telfair,12319,4642,37.68
13271,Georgia,Telfair,12416,4623,37.23
13271,Georgia,Telfair,10969,4019,36.64
13271,Georgia,Telfair,11000,3951,35.92
13273,Georgia,Terrell,9184,5539,60.31
13273,Georgia,Terrell,9140,5504,60.22
13273,Georgia,Terrell,8927,5331,59.72
13273,Georgia,Terrell,8782,5156,58.71
13273,Georgia,Terrell,8704,5067,58.21
13273,Georgia,Terrell,8698,5012,57.62
13275,Georgia,Thomas,45800,16804,36.69
13275,Georgia,Thomas,45786,16800,36.69
13275,Georgia,Thomas,45835,16868,36.8
13275,Georgia,Thomas,45542,16537,36.31
13275,Georgia,Thomas,45666,16533,36.2
13275,Georgia,Thomas,46054,16648,36.15
13277,Georgia,Tift,41359,12863,31.1
13277,Georgia,Tift,41391,12903,31.17
13277,Georgia,Tift,41095,12841,31.25
13277,Georgia,Tift,41378,12898,31.17
13277,Georgia,Tift,41620,13066,31.39
13277,Georgia,Tift,41708,13220,31.7
13279,Georgia,Toombs,27030,7303,27.02
13279,Georgia,Toombs,27085,7341,27.1
13279,Georgia,Toombs,26854,7294,27.16
13279,Georgia,Toombs,26881,7256,26.99
13279,Georgia,Toombs,27198,7387,27.16
13279,Georgia,Toombs,27488,7406,26.94
